"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"V(64)"	""	"4"	"4.0"	"16.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"4"	"4.5"	"16.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"5"	"1.0"	"17.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	true
"I"	""	"5"	"2.0"	"18.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"5"	"3.0"	"19.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"V"	""	"6"	""	""	false
"V65"	""	"5"	"4.0"	"20.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"65"	""	""	false
"V7"	""	"5"	"4.5"	"20.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"I"	""	"6"	"1.0"	"21.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"I"	""	"I"	""	""	""	""	false
"IVM7"	""	"6"	"3.0"	"23.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"IV"	"M"	"7"	""	""	false
"V7"	""	"6"	"3.5"	"23.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"7"	""	""	false
"vi"	""	"6"	"4.0"	"24.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"vi"	""	""	""	""	false
"V6"	""	"6"	"4.5"	"24.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	""	false
"V.ii"	""	"7"	"1.0"	"25.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"ii"	""	""	""	""	false
"vii%7"	""	"7"	"1.5"	"25.5"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"vii"	"%"	"7"	""	""	false
"V6"	""	"7"	"1.75"	"25.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"6"	""	""	false
"iii7"	""	"7"	"2.0"	"26.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"iii"	""	"7"	""	""	false
"I6"	""	"7"	"2.5"	"26.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"ii7"	""	"7"	"3.0"	"27.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"ii"	""	"7"	""	""	false
"V64"	""	"7"	"3.5"	"27.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"64"	""	""	false
"iii7"	""	"7"	"4.0"	"28.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"iii"	""	"7"	""	""	false
"I6"	""	"7"	"4.5"	"28.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"ii7"	""	"8"	"1.0"	"29.0"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"ii"	""	"7"	""	""	false
"V64"	""	"8"	"1.75"	"29.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"64"	""	""	false
"iii"	""	"8"	"2.0"	"30.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"iii"	""	""	""	""	false
"I6"	""	"8"	"2.5"	"30.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"ii65"	""	"8"	"3.0"	"31.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"ii"	""	"65"	""	""	false
"V"	""	"8"	"3.5"	"31.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	""	""	""	false
"i"	""	"8"	"4.0"	"32.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"i"	""	""	""	""	false
"V6/V"	""	"8"	"4.5"	"32.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"6"	""	"V"	false
"I.ii"	""	"9"	"1.0"	"33.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"ii"	""	""	""	""	false
"V6"	""	"9"	"1.5"	"33.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"9"	"2.0"	"34.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"9"	"2.5"	"34.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"I"	""	"6"	""	""	false
"ii6"	""	"9"	"3.0"	"35.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"ii"	""	"6"	""	""	false
"V"	""	"9"	"3.5"	"35.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	""	""	""	false
"I\\\\"	""	"9"	"4.0"	"36.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	true
"ii"	""	"10"	"1.0"	"37.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"ii"	""	""	""	""	false
"V"	""	"10"	"1.5"	"37.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"I"	""	"V"	""	""	""	""	false
"I"	""	"10"	"2.0"	"38.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"I"	""	""	""	""	false
"V/V"	""	"10"	"3.0"	"39.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"V"	""	""	""	"V"	false
"V"	""	"10"	"4.0"	"40.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"I"	""	"V"	""	""	""	""	false
"V.I"	""	"11"	"1.0"	"41.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"I"	""	""	""	""	false
"V7"	""	"11"	"3.0"	"43.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"11"	"4.0"	"44.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"12"	"1.0"	"45.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"12"	"2.0"	"46.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"12"	"3.0"	"47.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"12"	"4.0"	"48.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V7/vi"	""	"13"	"1.0"	"49.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	"vi"	false
"vi"	""	"13"	"2.0"	"50.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"vi"	""	""	""	""	false
"V7/IV"	""	"13"	"3.0"	"51.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	""	"IV"	false
"@none"	""	"14"	"1.0"	"53.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	""	""	""	""	""	false
"IV"	""	"14"	"3.0"	"55.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"IV"	""	""	""	""	false
"V6"	""	"14"	"3.5"	"55.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"6"	""	""	false
"I"	""	"14"	"4.0"	"56.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"14"	"4.5"	"56.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"ii6"	""	"15"	"1.0"	"57.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"ii"	""	"6"	""	""	false
"I6"	""	"15"	"2.0"	"58.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"15"	"3.0"	"59.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"IV"	""	""	""	""	false
"V"	""	"15"	"3.5"	"59.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	""	""	""	false
"I6"	""	"15"	"4.0"	"60.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"16"	"1.0"	"61.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"2"	""	""	false
"V65"	""	"16"	"1.5"	"61.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"16"	"2.0"	"62.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"16"	"2.5"	"62.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V43"	""	"16"	"3.0"	"63.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"43"	""	""	false
"V65"	""	"16"	"3.5"	"63.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"16"	"4.0"	"64.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"I64"	""	"16"	"4.5"	"64.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"64"	""	""	false
"V43"	""	"17"	"1.0"	"65.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"17"	"2.0"	"66.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"V6/vi"	""	"17"	"2.5"	"66.5"	"4/4"	"130"	"13"	"3"	2.25	"Db"	"V"	""	"V"	""	"6"	""	"vi"	false
"V7/vi"	""	"17"	"4.75"	"68.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"7"	""	"vi"	false
"III.V7"	""	"18"	"1.0"	"69.0"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"III"	""	"V"	""	"7"	""	""	false
"V65"	""	"18"	"1.75"	"69.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"V"	""	"65"	""	""	false
"I"	""	"18"	"2.0"	"70.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"III"	""	"I"	""	""	""	""	false
"V43"	""	"18"	"3.0"	"71.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"V"	""	"43"	""	""	false
"V7"	""	"18"	"3.5"	"71.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"V"	""	"7"	""	""	false
"I"	""	"18"	"4.0"	"72.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"I"	""	""	""	""	false
"V7"	""	"18"	"4.5"	"72.5"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"V"	""	"7"	""	""	false
"V65"	""	"18"	"4.75"	"72.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"V"	""	"65"	""	""	false
"I"	""	"19"	"1.0"	"73.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"I"	""	""	""	""	false
"viio6"	""	"19"	"1.25"	"73.25"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"vii"	"o"	"6"	""	""	false
"I6"	""	"19"	"1.5"	"73.5"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"I"	""	"6"	""	""	false
"#viio65"	""	"19"	"1.75"	"73.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"#vii"	"o"	"65"	""	""	false
"v%2"	""	"19"	"2.0"	"74.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"v"	"%"	"2"	""	""	false
"V65/V"	""	"19"	"2.25"	"74.25"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"III"	""	"V"	""	"65"	""	"V"	false
"V"	""	"19"	"2.5"	"74.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"V"	""	""	""	""	false
"V(+b2)"	""	"19"	"3.0"	"75.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"III"	""	"V"	""	""	"+b2"	""	false
"V"	""	"20"	"1.0"	"77.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"III"	""	"V"	""	""	""	""	false
"V7/V"	""	"20"	"3.0"	"79.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"III"	""	"V"	""	"7"	""	"V"	false
"V"	""	"21"	"1.0"	"81.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"III"	""	"V"	""	""	""	""	false
"V(64)"	""	"21"	"3.0"	"83.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"III"	""	"V"	""	""	"64"	""	false
"V7"	""	"21"	"4.0"	"84.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"III"	""	"V"	""	"7"	""	""	false
"I"	""	"22"	"1.0"	"85.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"III"	""	"I"	""	""	""	""	false
"I6"	""	"22"	"2.0"	"86.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"III"	""	"I"	""	"6"	""	""	false
"V64"	""	"22"	"3.0"	"87.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"V"	""	"64"	""	""	false
"I6"	""	"22"	"3.5"	"87.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"I"	""	"6"	""	""	false
"V2"	""	"22"	"4.0"	"88.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"V"	""	"2"	""	""	false
"I64"	""	"22"	"4.5"	"88.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"III"	""	"I"	""	"64"	""	""	false
"iii.iv"	""	"23"	"1.0"	"89.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"iii"	""	"iv"	""	""	""	""	false
"iv6"	""	"23"	"2.0"	"90.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"iii"	""	"iv"	""	"6"	""	""	false
"VI"	""	"23"	"3.0"	"91.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"iii"	""	"VI"	""	""	""	""	false
"VI6"	""	"23"	"4.0"	"92.0"	"4/4"	"130"	"13"	"3"	0.375	"Db"	"iii"	""	"VI"	""	"6"	""	""	false
"V.ii43"	""	"23"	"4.375"	"92.375"	"4/4"	"130"	"13"	"3"	0.625	"Db"	"V"	""	"ii"	""	"43"	""	""	false
"V(64)"	""	"24"	"1.0"	"93.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"24"	"2.0"	"94.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"24"	"3.0"	"95.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"V(64)"	""	"24"	"3.5"	"95.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"24"	"4.0"	"96.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"25"	"1.0"	"97.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"25"	"2.0"	"98.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"25"	"3.0"	"99.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V7"	""	"25"	"3.5"	"99.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"25"	"4.0"	"100.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"25"	"4.5"	"100.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"26"	"1.0"	"101.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"26"	"2.0"	"102.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"IV"	""	""	""	""	false
"I6"	""	"26"	"3.0"	"103.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V43"	""	"26"	"4.0"	"104.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"27"	"1.0"	"105.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	""	""	""	false
"IV"	""	"27"	"2.0"	"106.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"IV"	""	""	""	""	false
"V(64)"	""	"27"	"3.0"	"107.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"27"	"4.0"	"108.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I64"	""	"28"	"1.0"	"109.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"64"	""	""	false
"V2"	""	"28"	"2.0"	"110.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"28"	"3.0"	"111.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V2"	""	"28"	"3.5"	"111.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"28"	"4.0"	"112.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"I"	""	"6"	""	""	false
"V43"	""	"28"	"4.5"	"112.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"29"	"1.0"	"113.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"29"	"2.0"	"114.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"IV"	""	""	""	""	false
"V43/IV"	""	"29"	"3.0"	"115.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"43"	""	"IV"	false
"IV6"	"I.I6"	"30"	"1.0"	"117.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"IV"	""	"6"	""	""	false
"IV"	""	"30"	"2.0"	"118.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"IV"	""	""	""	""	false
"V(64)"	""	"30"	"3.0"	"119.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	""	"64"	""	false
"V"	""	"30"	"4.0"	"120.0"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"V"	""	""	""	""	false
"v"	""	"30"	"4.75"	"120.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"v"	""	""	""	""	false
"V2/ii"	""	"31"	"1.0"	"121.0"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"V"	""	"2"	""	"ii"	false
"V65/ii"	""	"31"	"1.75"	"121.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"65"	""	"ii"	false
"ii"	""	"31"	"2.0"	"122.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"ii"	""	""	""	""	false
"V/ii"	""	"31"	"3.0"	"123.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	""	""	"ii"	false
"V65"	""	"31"	"3.5"	"123.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"31"	"4.0"	"124.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"I"	""	""	""	""	false
"vi65"	""	"31"	"4.25"	"124.25"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"vi"	""	"65"	""	""	false
"V43"	""	"31"	"4.5"	"124.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"32"	"1.0"	"125.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"I"	""	""	""	""	false
"V6"	""	"32"	"3.0"	"127.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"6"	""	""	false
"V7"	""	"32"	"4.0"	"128.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"33"	"1.0"	"129.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"33"	"1.25"	"129.25"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"vi64"	""	"33"	"2.25"	"130.25"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"vi"	""	"64"	""	""	false
"V/vi"	""	"33"	"3.0"	"131.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	""	""	"vi"	false
"V2/VII"	""	"33"	"3.25"	"131.25"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"V"	""	"2"	""	"VII"	false
"V2/vi"	""	"33"	"4.0"	"132.0"	"4/4"	"130"	"13"	"3"	0.75	"Db"	"V"	""	"V"	""	"2"	""	"vi"	false
"V65/vi"	""	"33"	"4.75"	"132.75"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"65"	""	"vi"	false
"V7/ii"	""	"34"	"1.0"	"133.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	""	"ii"	false
"V/V"	""	"34"	"3.0"	"135.0"	"4/4"	"130"	"13"	"3"	1.5	"Db"	"V"	""	"V"	""	""	""	"V"	false
"V2/V"	""	"34"	"4.5"	"136.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"V"	""	"2"	""	"V"	false
"V6(6)"	""	"35"	"1.0"	"137.0"	"4/4"	"130"	"13"	"3"	0.25	"Db"	"V"	""	"V"	""	"6"	"6"	""	false
"V"	""	"35"	"1.25"	"137.25"	"4/4"	"130"	"13"	"3"	1.75	"Db"	"V"	""	"V"	""	""	""	""	false
"V7/V"	""	"35"	"3.0"	"139.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	""	"V"	false
"V7(b2)/V"	""	"36"	"1.0"	"141.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	"b2"	"V"	false
"V7/V"	""	"36"	"3.0"	"143.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	""	"V"	false
"V7(b2)/V"	""	"37"	"1.0"	"145.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"V"	""	"7"	"b2"	"V"	false
"V7/V"	""	"37"	"3.0"	"147.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"7"	""	"V"	false
"V43"	""	"37"	"4.0"	"148.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"38"	"1.0"	"149.0"	"4/4"	"130"	"13"	"3"	2.0	"Db"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"38"	"3.0"	"151.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"65"	""	""	false
"V43"	""	"38"	"4.0"	"152.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"39"	"1.0"	"153.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	""	""	""	false
"I6"	""	"39"	"2.0"	"154.0"	"4/4"	"130"	"13"	"3"	1.0	"Db"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"39"	"3.0"	"155.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"IV"	""	""	""	""	false
"viio64"	""	"39"	"3.5"	"155.5"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"vii"	"o"	"64"	""	""	false
"vi"	""	"39"	"4.0"	"156.0"	"4/4"	"130"	"13"	"3"	0.5	"Db"	"V"	""	"vi"	""	""	""	""	false
