"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"ii(+4)"	""	"10"	"2.0"	"30.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	""	"+4"	""	false
"#viio6/ii"	""	"10"	"2.5"	"30.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	"6"	""	"ii"	false
"ii6"	""	"10"	"3.0"	"31.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"10"	"3.5"	"31.5"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"#vii"	"o"	""	""	"V"	false
"V"	""	"11"	"1.5"	"32.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	""	""	false
"V2(9)"	""	"11"	"2.0"	"33.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"2"	"9"	""	false
"I6"	""	"11"	"2.5"	"33.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V65/IV"	""	"11"	"3.0"	"34.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"65"	""	"IV"	false
"#viio65/ii"	""	"11"	"3.5"	"34.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	"65"	""	"ii"	false
"ii6"	""	"12"	"1.0"	"35.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"V65/V"	""	"12"	"1.5"	"35.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"65"	""	"V"	false
"v"	""	"12"	"2.0"	"36.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"v"	""	""	""	""	false
"V43/V"	""	"12"	"2.5"	"36.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"43"	""	"V"	false
"v6"	""	"12"	"3.0"	"37.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"v"	""	"6"	""	""	false
"#viio7"	""	"12"	"3.5"	"37.5"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"#vii"	"o"	"7"	""	""	false
"I[I64"	""	"13"	"1.5"	"38.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	"I"	"I"	""	"64"	""	""	false
"#viio43"	""	"13"	"2.0"	"39.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	"I"	"#vii"	"o"	"43"	""	""	false
"I6]"	""	"13"	"2.5"	"39.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	"I"	"I"	""	"6"	""	""	false
"V43"	""	"13"	"3.0"	"40.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"43"	""	""	false
"V65/IV"	""	"13"	"3.5"	"40.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"14"	"1.0"	"41.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	""	""	""	false
"IV6"	""	"14"	"1.5"	"41.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	"6"	""	""	false
"viio2"	""	"14"	"2.0"	"42.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	"2"	""	""	false
"V\\\\"	""	"14"	"2.5"	"42.5"	"3/4"	"130"	"13"	"1"	1.5	"Bb"	"I"	""	"V"	""	""	""	""	true
"I"	""	"15"	"1.0"	"44.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"V7"	""	"16"	"1.0"	"48.0"	"4/4"	"130"	"13"	"1"	8.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I6"	""	"18"	"1.0"	"56.0"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"18"	"4.0"	"59.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"I6"	""	"19"	"1.0"	"60.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"19"	"2.0"	"61.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio"	""	"19"	"4.0"	"63.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"19"	"4.5"	"63.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V"	"V.I"	"20"	"1.0"	"64.0"	"3/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"V"	""	""	""	""	false
"V65"	""	"21"	"1.0"	"67.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"V"	""	"65"	""	""	false
"viio"	""	"21"	"2.0"	"68.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"iv/IV"	""	"21"	"2.5"	"68.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"iv"	""	""	""	"IV"	false
"IV6"	""	"21"	"3.0"	"69.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	"6"	""	""	false
"iio6"	""	"21"	"3.5"	"69.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	"o"	"6"	""	""	false
"I6"	""	"22"	"1.0"	"70.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"22"	"2.0"	"71.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"V"	""	"43"	""	""	false
"I[I"	""	"22"	"3.0"	"72.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"I"	"I"	""	""	""	""	false
"V65"	""	"23"	"1.0"	"73.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"I"	"V"	""	"65"	""	""	false
"V2/IV"	""	"23"	"2.0"	"74.0"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"I"	"V"	""	"2"	""	"IV"	false
"IV6"	""	"23"	"3.0"	"75.0"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	"I"	"IV"	""	"6"	""	""	false
"viio"	""	"23"	"3.5"	"75.5"	"3/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"I"	"vii"	"o"	""	""	""	false
"I(64)"	""	"24"	"1.5"	"76.5"	"3/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	"I"	"I"	""	""	"64"	""	false
"I]"	""	"24"	"2.0"	"77.0"	"3/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	"I"	"I"	""	""	""	""	false
"I"	""	"25"	"1.0"	"79.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"vi"	""	"25"	"2.0"	"80.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"vi"	""	""	""	""	false
"IV"	""	"25"	"3.0"	"81.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"IV"	""	""	""	""	false
"ii7"	""	"25"	"4.0"	"82.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"ii"	""	"7"	""	""	false
"V7"	""	"26"	"1.0"	"83.0"	"4/4"	"130"	"13"	"1"	8.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I6"	""	"28"	"1.0"	"91.0"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"I"	""	"28"	"4.0"	"94.0"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	""	""	""	false
"I(64)"	""	"28"	"4.25"	"94.25"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	""	"64"	""	false
"I"	""	"28"	"4.5"	"94.5"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio"	""	"28"	"4.75"	"94.75"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"I64"	""	"29"	"1.0"	"95.0"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	"64"	""	""	false
"V7"	""	"29"	"1.25"	"95.25"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"vi"	""	"29"	"1.5"	"95.5"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"vi"	""	""	""	""	false
"viio"	""	"29"	"1.75"	"95.75"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"29"	"2.0"	"96.0"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio"	""	"29"	"2.25"	"96.25"	"4/4"	"130"	"13"	"1"	0.75	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"V2"	""	"29"	"3.0"	"97.0"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"V"	""	"2"	""	""	false
"I6"	""	"29"	"3.25"	"97.25"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"viio6"	""	"29"	"3.5"	"97.5"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"vii"	"o"	"6"	""	""	false
"I"	""	"29"	"3.75"	"97.75"	"4/4"	"130"	"13"	"1"	0.25	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio"	""	"29"	"4.0"	"98.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	""	""	""	false
"I"	""	"29"	"4.5"	"98.5"	"4/4"	"130"	"13"	"1"	1.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V7/IV"	""	"30"	"2.0"	"100.0"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"V"	""	"7"	""	"IV"	false
"IV[IV6"	""	"31"	"1.0"	"103.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"IV"	"IV"	""	"6"	""	""	false
"vi43"	""	"31"	"2.0"	"104.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"IV"	"vi"	""	"43"	""	""	false
"V65/IV"	""	"31"	"3.0"	"105.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"IV"	"V"	""	"65"	""	"IV"	false
"V64/IV]"	""	"31"	"4.0"	"106.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	"IV"	"V"	""	"64"	""	"IV"	false
"V2/IV"	""	"32"	"1.0"	"107.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"I"	""	"V"	""	"2"	""	"IV"	false
"V43/IV"	""	"33"	"1.0"	"111.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"I"	""	"V"	""	"43"	""	"IV"	false
"V(64)"	""	"34"	"1.0"	"115.0"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"V"	""	""	"64"	""	false
"#viio43/ii"	""	"34"	"4.0"	"118.0"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"35"	"3.0"	"121.0"	"4/4"	"130"	"13"	"1"	1.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"ii"	""	"35"	"4.5"	"122.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	""	""	""	false
"I6"	""	"36"	"1.0"	"123.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	"36"	"2.0"	"124.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"36"	"2.5"	"124.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"V(b64)"	""	"36"	"3.0"	"125.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	"b64"	""	false
"V(64)"	""	"36"	"3.5"	"125.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	"64"	""	false
"V7"	""	"36"	"4.0"	"126.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"37"	"1.0"	"127.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	true
"V+6"	""	"37"	"1.5"	"127.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	"+"	"6"	""	""	false
"I"	""	"37"	"2.0"	"128.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio6"	""	"37"	"2.5"	"128.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	"6"	""	""	false
"I6"	""	"37"	"3.0"	"129.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V64/IV"	""	"37"	"3.5"	"129.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"64"	""	"IV"	false
"IV"	""	"37"	"4.0"	"130.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	""	""	""	false
"V64/IV"	""	"37"	"4.5"	"130.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"64"	""	"IV"	false
"IV6"	""	"38"	"1.0"	"131.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	"6"	""	""	false
"#viio(+4)/ii"	""	"38"	"1.5"	"131.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	""	"+4"	"ii"	false
"ii6"	""	"38"	"2.0"	"132.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"38"	"2.5"	"132.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	""	""	"V"	false
"V"	""	"38"	"3.0"	"133.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	""	""	false
"#viio6/V"	""	"38"	"3.5"	"133.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	"6"	""	"V"	false
"V6"	""	"38"	"4.0"	"134.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"6"	""	""	false
"V7"	""	"38"	"4.5"	"134.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"39"	"1.0"	"135.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	true
"V+6"	""	"39"	"1.5"	"135.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	"+"	"6"	""	""	false
"I"	""	"39"	"2.0"	"136.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"viio6"	""	"39"	"2.5"	"136.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vii"	"o"	"6"	""	""	false
"I6"	""	"39"	"3.0"	"137.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V65/IV"	""	"39"	"3.5"	"137.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"65"	""	"IV"	false
"IV"	""	"39"	"4.0"	"138.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	""	""	""	false
"V64/IV"	""	"39"	"4.5"	"138.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	"64"	""	"IV"	false
"IV6"	""	"40"	"1.0"	"139.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"IV"	""	"6"	""	""	false
"#viio6/ii"	""	"40"	"1.5"	"139.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	"6"	""	"ii"	false
"ii6"	""	"40"	"2.0"	"140.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"ii"	""	"6"	""	""	false
"#viio/V"	""	"40"	"2.5"	"140.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	""	""	"V"	false
"V"	""	"40"	"3.0"	"141.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	""	""	false
"#viio6/V"	""	"40"	"3.5"	"141.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"#vii"	"o"	"6"	""	"V"	false
"V65"	""	"40"	"4.0"	"142.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"V"	""	"65"	""	""	false
"I\\\\"	""	"41"	"1.0"	"143.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	true
"I"	""	"41"	"2.0"	"144.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"41"	"3.0"	"145.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"42"	"1.0"	"147.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"42"	"3.0"	"149.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"V"	""	"6"	""	""	false
"I"	""	"43"	"1.0"	"151.0"	"4/4"	"130"	"13"	"1"	2.5	"Bb"	"I"	""	"I"	""	""	""	""	false
"vi6"	""	"43"	"3.5"	"153.5"	"4/4"	"130"	"13"	"1"	1.5	"Bb"	"I"	""	"vi"	""	"6"	""	""	false
"vi"	""	"44"	"1.0"	"155.0"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"vi"	""	""	""	""	false
"viio6/V"	""	"44"	"1.5"	"155.5"	"4/4"	"130"	"13"	"1"	1.5	"Bb"	"I"	""	"vii"	"o"	"6"	""	"V"	false
"V7/V"	""	"44"	"3.0"	"157.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"V"	""	"7"	""	"V"	false
"V"	""	"45"	"1.0"	"159.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"45"	"3.0"	"161.0"	"4/4"	"130"	"13"	"1"	2.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I6"	""	"46"	"1.5"	"163.5"	"4/4"	"130"	"13"	"1"	3.0	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V/V"	""	"46"	"4.5"	"166.5"	"4/4"	"130"	"13"	"1"	0.5	"Bb"	"I"	""	"V"	""	""	""	"V"	false
"V"	""	"47"	"1.0"	"167.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"I"	""	"V"	""	""	""	""	false
"V7"	""	"47"	"3.0"	"169.0"	"4/4"	"130"	"13"	"1"	2.5	"Bb"	"I"	""	"V"	""	"7"	""	""	false
"I6"	""	"48"	"1.5"	"171.5"	"4/4"	"130"	"13"	"1"	3.5	"Bb"	"I"	""	"I"	""	"6"	""	""	false
"V"	""	"49"	"1.0"	"175.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"I"	""	"V"	""	""	""	""	false
"V65/V"	""	"50"	"1.0"	"179.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"I"	""	"V"	""	"65"	""	"V"	false
"V"	""	"51"	"1.0"	"183.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"I"	""	"V"	""	""	""	""	false
"@none"	""	"51"	"2.0"	"184.0"	"4/4"	"130"	"13"	"1"	7.0	"Bb"	"I"	""	""	""	""	""	""	false
".bVI.V"	""	"53"	"1.0"	"191.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"bVI"	""	"V"	""	""	""	""	false
"iii"	""	"54"	"1.0"	"195.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"bVI"	""	"iii"	""	""	""	""	false
"I[I"	""	"55"	"1.0"	"199.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"I"	""	""	""	""	false
"#viio7/V"	""	"55"	"3.0"	"201.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"#vii"	"o"	"7"	""	"V"	false
"V"	""	"56"	"1.0"	"203.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"V"	""	""	""	""	false
"V64"	""	"56"	"3.0"	"205.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"V"	""	"64"	""	""	false
"I6]"	""	"57"	"1.0"	"207.0"	"4/4"	"130"	"13"	"1"	2.5	"Bb"	"bVI"	"I"	"I"	""	"6"	""	""	false
"V"	""	"57"	"3.5"	"209.5"	"4/4"	"130"	"13"	"1"	1.5	"Bb"	"bVI"	""	"V"	""	""	""	""	false
"iii"	""	"58"	"1.0"	"211.0"	"4/4"	"130"	"13"	"1"	4.0	"Bb"	"bVI"	""	"iii"	""	""	""	""	false
"I[I"	""	"59"	"1.0"	"215.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"I"	""	""	""	""	false
"#viio7/V"	""	"59"	"3.0"	"217.0"	"4/4"	"130"	"13"	"1"	2.0	"Bb"	"bVI"	"I"	"#vii"	"o"	"7"	""	"V"	false
"#viio7(4)/V"	""	"60"	"1.0"	"219.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"bVI"	"I"	"#vii"	"o"	"7"	"4"	"V"	false
"#viio7/V"	""	"60"	"2.0"	"220.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"bVI"	"I"	"#vii"	"o"	"7"	""	"V"	false
"I6]"	""	"60"	"3.0"	"221.0"	"4/4"	"130"	"13"	"1"	1.0	"Bb"	"bVI"	"I"	"I"	""	"6"	""	""	false
