mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	5	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	3	7	0.3	0.1875	1.8125	0.09375
5	5	1/2	1/2	3/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	8	8	0.5	0.5	0.5	0.5
6	6	0	0	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.75	0.0
6	6	1/4	1/4	3/4	4	1	#viio7/vi	-1.7561	-2.77062	/		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8.0	8.0	0	1	0.0	0.0	0.25	0.0
6	6	1/2	1/2	3/4	4	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	4	1	ii65					C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	0	4	0.0	0.0	1.375	0.0
7	7	1/4	1/4	3/4	4	1	V65/V					C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.75	0.0
7	7	1/2	1/2	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
8	8	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.1875	0.0
8	8	1/4	1/4	3/4	4	1	V7(6)					C	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1.0	1.0	0	3	0.0	0.0	0.75	0.0
8	8	7/16	7/16	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	1	0.0	0.0	0.0625	0.0
8	8	1/2	1/2	3/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
9	9	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	2.0	0.0
9	9	1/2	1/2	3/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	8	8	0.5	0.5	0.5	0.5
10	10	0	0	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.75	0.0
10	10	1/4	1/4	3/4	4	1	#viio7/vi	-1.17074	-2.5	/		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8.0	8.0	0	1	0.0	0.0	0.25	0.0
10	10	1/2	1/2	3/4	4	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
11	11	0	0	3/4	4	1	ii65					C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	0	4	0.0	0.0	1.75	0.0
11	11	1/4	1/4	3/4	4	1	V65/V					C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	4	0.0	0.0	1.25	0.0
12	12	0	0	3/4	4	1	V(9)					C	I		V(9)		V			9				M	0	0	1, 5, 2	3	1.0	1.0	0	4	0.0	0.0	0.875	0.0
12	12	1/8	1/8	3/4	4	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.25	0.0
12	12	1/4	1/4	3/4	4	1	V7/V					C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.875	0.0
12	12	1/2	1/2	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	8	0.0	0.0	1.0	0.0
13	13	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	4	8	0.3333333333333333	0.25	1.75	0.125
13	13	1/2	1/2	3/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	8	8	0.5	0.5	0.5	0.5
14	14	0	0	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.75	0.0
14	14	1/4	1/4	3/4	4	1	#viio7/vi	-2.19513	-2.5	/		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8.0	8.0	0	1	0.0	0.0	0.25	0.0
14	14	1/2	1/2	3/4	4	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
15	15	0	0	3/4	4	1	ii65					C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	0	4	0.0	0.0	1.375	0.0
15	15	1/4	1/4	3/4	4	1	V65/V					C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.75	0.0
15	15	1/2	1/2	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
16	16	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.1875	0.0
16	16	1/4	1/4	3/4	4	1	V7(6)					C	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1.0	1.0	0	3	0.0	0.0	0.75	0.0
16	16	7/16	7/16	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	1	0.0	0.0	0.0625	0.0
16	16	1/2	1/2	3/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
17	17	0	0	3/4	4	1	V[V6					C	I	V	V6		V		6					M	0	0	5, 2, 1		1.0	5.0	2	6	0.25	0.125	2.125	0.05555555555555555
18	18	0	0	3/4	4	1	V2/V					C	I	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2.0	0.0	3	6	0.3333333333333333	0.625	1.625	0.2777777777777778
19	19	0	0	3/4	4	1	V6					C	I	V	V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
19	19	1/4	1/4	3/4	4	1	viio6					C	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	3	4	0.42857142857142855	0.375	0.625	0.375
19	19	1/2	1/2	3/4	4	1	I					C	I	V	I		I							M	0	0	0, 4, 1		0.0	0.0	2	10	0.16666666666666666	0.125	1.875	0.0625
20	20	1/4	1/4	3/4	4	1	V6]	0	-2.98025	/		C	I	V	V6		V		6					M	0	0	5, 2, 1		1.0	5.0	18	17	0.5142857142857142	1.125	1.625	0.4090909090909091
23	23	0	0	3/4	4	1	I					C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.125	1.125	0.1
24	24	0	0	3/4	4	1	V2					C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	2	5	0.2857142857142857	0.125	1.375	0.08333333333333333
24	24	1/2	1/2	3/4	4	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	2	6	0.25	0.125	0.875	0.125
25	25	0	0	3/4	4	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	3	5	0.375	0.25	0.75	0.25
25	25	1/4	1/4	3/4	4	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	4	6	0.4	0.3125	0.8125	0.2777777777777778
25	25	5/8	5/8	3/4	4	1	V65/V	0	-3.2	/		C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	6	0.0	0.0	0.625	0.0
26	26	0	0	3/4	4	1	V43/V	0	-3.23171	/		C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2.0	3.0	3	6	0.3333333333333333	0.1875	1.3125	0.125
26	26	3/8	3/8	3/4	4	1	V	0	-3.64656	/		C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	1	4	0.2	0.0625	0.4375	0.125
26	26	1/2	1/2	3/4	4	1	V2	0	-3.64656	/		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	3	2	0.6	0.3125	0.1875	0.625
26	26	5/8	5/8	3/4	4	1	V43	0	-3.23171	/		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	0.5	0.0
27	27	0	0	3/4	4	1	I	0.146342	-4.2561	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	4	10	0.2857142857142857	0.25	1.75	0.125
27	27	1/2	1/2	3/4	4	1	V43	0	-6.86593	/		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	8	8	0.5	0.5	0.5	0.5
28	28	0	0	3/4	4	1	V7	-1.31708	-5.29268	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.0	0.0
28	28	1/4	1/4	3/4	4	1	#viio7/vi	-1.7561	-5.14851	/		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8.0	8.0	0	4	0.0	0.0	1.0	0.0
28	28	1/2	1/2	3/4	4	1	vi	0.878052	-5.13416	/		C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	1.0	0.0
29	29	0	0	3/4	4	1	ii65					C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2.0	-1.0	0	5	0.0	0.0	1.25	0.0
29	29	1/4	1/4	3/4	4	1	V65/V	0	-2.9473	/		C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	5	0.0	0.0	0.75	0.0
29	29	1/2	1/2	3/4	4	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	7	0.0	0.0	1.0	0.0
30	30	0	0	3/4	4	1	V65/vi					C	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4.0	8.0	0	6	0.0	0.0	1.125	0.0
30	30	1/4	1/4	3/4	4	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
30	30	5/8	5/8	3/4	4	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.375	0.0
31	31	0	0	3/4	4	1	V65					C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	0	11	0.0	0.0	2.0	0.0
31	31	1/2	1/2	3/4	4	1	I	0.292684	-5.03744	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
32	32	0	0	3/4	4	1	IV64(94)	0	-3.65213	/		C	I		IV64(94)		IV		64	94				M	0	0	0, -1, 5	1	-1.0	0.0	0	4	0.0	0.0	0.5	0.0
32	32	1/8	1/8	3/4	4	1	IV	0.73171	-3.65213	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	1	4	0.2	0.0625	0.4375	0.125
32	32	1/4	1/4	3/4	4	1	V(64)	0	-3.85545	/		C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	0	8	0.0	0.0	1.25	0.0
32	32	1/2	1/2	3/4	4	1	V7	0	-3.7199	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	2	0.0	0.0	0.25	0.0
32	32	5/8	5/8	3/4	4	1	V2					C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	4	0.0	0.0	0.5	0.0
33	33	0	0	3/4	4	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	1.5	0.0
33	33	1/4	1/4	3/4	4	1	V2					C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	7	11	0.3888888888888889	0.4375	1.0625	0.2916666666666667
34	34	0	0	3/4	4	1	V43	0	-3.3	/		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	6	13	0.3157894736842105	0.4375	2.5625	0.14583333333333334
35	35	0	0	3/4	4	1	I	0	-4.53007	/		C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	7	0.0	0.0	1.0	0.0
35	35	1/4	1/4	3/4	4	1	V65					C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	16	19	0.45714285714285713	1.0	2.75	0.26666666666666666
36	36	1/4	1/4	3/4	4	1	V7	-0.146342	-5.23171	/		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	9	29	0.23684210526315788	0.5625	5.4375	0.09375
38	38	1/2	1/2	3/4	4	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
39	39	0	0	3/4	4	1	IV.I	-4.2927	-2.5	/		C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	21	0.0	0.0	3.5625	0.0
41	41	3/8	3/8	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
41	41	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
41	41	5/8	5/8	3/4	4	1	V43					C	IV		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.5	0.0
42	42	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	6	0.14285714285714285	0.0625	1.3125	0.045454545454545456
42	42	3/8	3/8	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
42	42	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
42	42	5/8	5/8	3/4	4	1	V43					C	IV		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.5	0.0
43	43	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	10	0.09090909090909091	0.0625	1.8125	0.03333333333333333
43	43	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
43	43	5/8	5/8	3/4	4	1	V43/V					C	IV		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	0.625	0.0
44	44	0	0	3/4	4	1	V	1.4209	-2.38159	/		C	IV		V		V							M	0	0	0, 4, 1		0.0	0.0	12	22	0.35294117647058826	0.75	3.25	0.1875
46	46	0	0	3/4	4	1	V					C	IV		V		V							M	0	0	0, 4, 1		0.0	0.0	6	11	0.35294117647058826	0.375	1.625	0.1875
47	47	0	0	3/4	4	1	V64	0	-3.2	/		C	IV		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	2	18	0.1	0.125	2.0	0.058823529411764705
47	47	1/2	1/2	3/4	4	1	V7/V	0	-4.9	/		C	IV		V7/V		V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	10	0.0	0.0	1.0	0.0
48	48	0	0	3/4	4	1	V\\	0	-3	/		C	IV		V		V						\\	M	0	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.125	0.375	0.25
48	48	1/8	1/8	3/4	4	1	V					C	IV		V		V							M	0	0	0, 4, 1		0.0	0.0	34	50	0.40476190476190477	2.125	4.75	0.3090909090909091
51	51	0	0	3/4	4	1	V64	-0.146342	-4.60976	/		C	IV		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	4	17	0.19047619047619047	0.25	1.5	0.14285714285714285
51	51	1/2	1/2	3/4	4	1	V7/V	0	-5.41253	/		C	IV		V7/V		V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	11	0.0	0.0	0.875	0.0
52	52	0	0	3/4	4	1	V64	-0.146342	-4.54879	/		C	IV		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	4	16	0.2	0.25	1.375	0.15384615384615385
52	52	1/2	1/2	3/4	4	1	V7/V	0	-4.40245	/		C	IV		V7/V		V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	11	0.0	0.0	0.875	0.0
53	53	0	0	3/4	4	1	V64					C	IV		V64		V		64					M	0	0	1, 0, 4		0.0	1.0	4	16	0.2	0.25	1.25	0.16666666666666666
53	53	1/2	1/2	3/4	4	1	V7/V					C	IV		V7/V		V		7		V			Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	12	0.0	0.0	1.0	0.0
54	54	0	0	3/4	4	1	V\\	0	-3.7	/	1.0	C	IV		V		V						\\	M	0	0	0, 4, 1		0.0	0.0	4	4	0.5	0.5	0.75	0.4
54	54	1/2	1/2	3/4	4	1	V/V	0	-3.5	/	1.0	C	IV		V/V		V				V			M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
54	54	5/8	5/8	3/4	4	1	V	0	-3.6	/	1.0	C	IV		V		V							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	0.625	0.0
55	55	0	0	3/4	4	1	V\\	0	-3.7	/	1.0	C	IV		V		V						\\	M	0	0	0, 4, 1		0.0	0.0	0	10	0.0	0.0	1.375	0.0
55	55	1/2	1/2	3/4	4	1	V2	0	-3.5	/	1.0	C	IV		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	3	6	0.3333333333333333	0.09375	0.65625	0.125
56	56	0	0	3/4	4	1	V/vi					C	IV		V/vi		V				vi			M	0	0	3, 7, 4		3.0	3.0	0	21	0.0	0.0	3.25	0.0
58	58	0	0	3/4	4	1	ii.V					C	ii		V		V							M	0	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.75	0.0
58	58	3/8	3/8	3/4	4	1	i					C	ii		i		i							m	0	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
58	58	1/2	1/2	3/4	4	1	V6					C	ii		V6		V		6					M	0	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
58	58	5/8	5/8	3/4	4	1	V43					C	ii		V43		V		43					Mm7	0	1	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	0.5	0.0
59	59	0	0	3/4	4	1	i					C	ii		i		i							m	0	1	2, -1, 3		2.0	2.0	2	11	0.15384615384615385	0.1875	2.0625	0.08333333333333333
59	59	5/8	5/8	3/4	4	1	VI6					C	ii		VI6		VI		6					M	0	1	2, -1, -2		-2.0	2.0	0	3	0.0	0.0	0.375	0.0
60	60	0	0	3/4	4	1	iio					C	ii		iio		ii	o						o	0	1	4, 1, -2		4.0	4.0	1	9	0.1	0.0625	1.5625	0.038461538461538464
60	60	1/2	1/2	3/4	4	1	VI6					C	ii		VI6		VI		6					M	0	1	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	0.5	0.0
60	60	5/8	5/8	3/4	4	1	VI43					C	ii		VI43		VI		43					Mm7	0	1	-1, -4, -2, 2		-2.0	-1.0	1	3	0.25	0.125	0.375	0.25
61	61	0	0	3/4	4	1	iio					C	ii		iio		ii	o						o	0	1	4, 1, -2		4.0	4.0	1	6	0.14285714285714285	0.0625	1.4375	0.041666666666666664
61	61	3/8	3/8	3/4	4	1	iio					C	ii		iio		ii	o						o	0	1	4, 1, -2		4.0	4.0	0	3	0.0	0.0	0.375	0.0
61	61	1/2	1/2	3/4	4	1	V6/III					C	ii		V6/III		V		6		III			M	0	1	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
61	61	5/8	5/8	3/4	4	1	V6/III					C	ii		V6/III		V		6		III			M	0	1	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
62	62	0	0	3/4	4	1	IV.I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	8	0.1111111111111111	0.0625	1.3125	0.045454545454545456
62	62	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
62	62	5/8	5/8	3/4	4	1	V43					C	IV		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	3	0.0	0.0	0.375	0.0
63	63	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	8	0.1111111111111111	0.0625	1.3125	0.045454545454545456
63	63	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
63	63	5/8	5/8	3/4	4	1	V43					C	IV		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	3	0.0	0.0	0.375	0.0
64	64	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	8	0.1111111111111111	0.0625	1.3125	0.045454545454545456
64	64	1/2	1/2	3/4	4	1	V6					C	IV		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
64	64	5/8	5/8	3/4	4	1	V7					C	IV		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	4	0.0	0.0	0.5	0.0
65	65	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	18	32	0.36	1.125	4.625	0.1956521739130435
68	68	0	0	3/4	4	1	V(64)					C	IV		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	2	11	0.15384615384615385	0.125	1.125	0.1
68	68	1/2	1/2	3/4	4	1	V7	0	-3	/		C	IV		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	10	0.0	0.0	1.0	0.0
69	69	0	0	3/4	4	1	I					C	IV		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	36	54	0.4	2.25	5.25	0.3
72	72	0	0	3/4	4	1	V(64)	0.146342	-5.77805	/		C	IV		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	4	17	0.19047619047619047	0.25	1.5	0.14285714285714285
72	72	1/2	1/2	3/4	4	1	V7	0	-5.42684	/		C	IV		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	11	0.0	0.0	0.875	0.0
73	73	0	0	3/4	4	1	V(64)	0.292684	-5.55112	/		C	IV		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	4	16	0.2	0.25	1.375	0.15384615384615385
73	73	1/2	1/2	3/4	4	1	V7	0	-7.33314	/		C	IV		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	11	0.0	0.0	0.875	0.0
74	74	0	0	3/4	4	1	V(64)	-0.292684	-5.2891	/		C	IV		V(64)		V			64				M	0	0	0, -1, 3		0.0	0.0	4	16	0.2	0.25	1.25	0.16666666666666666
74	74	1/2	1/2	3/4	4	1	V7	0	-4.2561	/		C	IV		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	13	0.0	0.0	1.125	0.0
75	75	0	0	3/4	4	1	I\\	0	-4.2561	/	1.0	C	IV		I		I						\\	M	0	0	-1, 3, 0		-1.0	-1.0	6	13	0.3157894736842105	0.65625	1.46875	0.3088235294117647
76	76	0	0	3/4	4	1	I\\	0	-4.40245	/	1.0	C	IV		I		I						\\	M	0	0	-1, 3, 0		-1.0	-1.0	2	10	0.16666666666666666	0.25	1.5	0.14285714285714285
77	77	0	0	3/4	4	1	I.V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	6	0.0	0.0	1.125	0.0
78	78	0	0	3/4	4	1	V2					C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	1.5	0.0
79	79	0	0	3/4	4	1	i.i					C	i		i		i							m	0	1	0, -3, 1		0.0	0.0	2	9	0.18181818181818182	0.125	2.125	0.05555555555555555
80	80	0	0	3/4	4	1	iv					C	i		iv		iv							m	0	1	-1, -4, 0		-1.0	-1.0	2	12	0.14285714285714285	0.125	2.875	0.041666666666666664
81	81	0	0	3/4	4	1	V65(2)/III	-3.80489	-2.20732	/		C	i		V65(2)/III		V		65	2	III			Mm7	0	1	2, -1, -4, 0		-2.0	2.0	0	4	0.0	0.0	1.25	0.0
81	81	1/4	1/4	3/4	4	1	V65/III	0.585368	-2.20732	/		C	i		V65/III		V		65		III			Mm7	0	1	2, -1, -4, -2		-2.0	2.0	2	8	0.2	0.125	1.625	0.07142857142857142
82	82	0	0	3/4	4	1	V7/III					C	i		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2.0	-2.0	6	11	0.35294117647058826	0.375	1.625	0.1875
83	83	0	0	3/4	4	1	III					C	i		III		III							M	0	1	-3, 1, -2		-3.0	-3.0	2	12	0.14285714285714285	0.125	2.875	0.041666666666666664
