mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
26	25	0	0	4/4	4	1	V\\					c	i		V		V						\\	M	1	1	1, 5, 2		1.0	1.0	0	17	0.0	0.0	4.25	0.0
27	26	0	0	4/4	4	1	III.I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	2.625	0.0
27	26	1/4	1/4	4/4	4	1	V2/IV					c	III		V2/IV		V		2		IV			Mm7	1	0	-5, -3, 1, -2		-3.0	-5.0	0	2	0.0	0.0	0.375	0.0
27	26	1/2	1/2	4/4	4	1	IV6	0	-3.19458	/		c	III		IV6		IV		6					M	1	0	0, -3, -4		-4.0	0.0	0	3	0.0	0.0	0.5	0.0
27	26	3/4	3/4	4/4	4	1	I6					c	III		I6		I		6					M	1	0	1, -2, -3		-3.0	1.0	0	1	0.0	0.0	0.25	0.0
27	26	7/8	7/8	4/4	4	1	V65/IV					c	III		V65/IV		V		65		IV			Mm7	1	0	1, -2, -5, -3		-3.0	1.0	0	1	0.0	0.0	0.125	0.0
28	27	0	0	4/4	4	1	IV					c	III		IV		IV							M	1	0	-4, 0, -3		-4.0	-4.0	0	5	0.0	0.0	1.875	0.0
28	27	1/4	1/4	4/4	4	1	V2/IV					c	III		V2/IV		V		2		IV			Mm7	1	0	-5, -3, 1, -2		-3.0	-5.0	0	2	0.0	0.0	0.375	0.0
28	27	1/2	1/2	4/4	4	1	IV6					c	III		IV6		IV		6					M	1	0	0, -3, -4		-4.0	0.0	0	3	0.0	0.0	0.5	0.0
28	27	3/4	3/4	4/4	4	1	V65/IV					c	III		V65/IV		V		65		IV			Mm7	1	0	1, -2, -5, -3		-3.0	1.0	0	2	0.0	0.0	0.375	0.0
29	28	0	0	4/4	4	1	IV	0.585368	-2.5	/		c	III		IV		IV							M	1	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.75	0.0
29	28	1/4	1/4	4/4	4	1	V65/IV					c	III		V65/IV		V		65		IV			Mm7	1	0	1, -2, -5, -3		-3.0	1.0	0	3	0.0	0.0	0.625	0.0
29	28	1/2	1/2	4/4	4	1	IV					c	III		IV		IV							M	1	0	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.75	0.0
29	28	3/4	3/4	4/4	4	1	V65/IV					c	III		V65/IV		V		65		IV			Mm7	1	0	1, -2, -5, -3		-3.0	1.0	2	11	0.15384615384615385	0.125	2.625	0.045454545454545456
30	29	1/2	1/2	4/4	4	1	IV\\					c	III		IV		IV						\\	M	1	0	-4, 0, -3		-4.0	-4.0	0	3	0.0	0.0	0.75	0.0
31	30	0	0	4/4	4	1	V7/ii					c	III		V7/ii		V		7		ii			Mm7	1	0	0, 4, 1, -2		0.0	0.0	0	6	0.0	0.0	3.0	0.0
31	30	1/2	1/2	4/4	4	1	ii6					c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1.0	-4.0	0	3	0.0	0.0	0.5	0.0
31	30	3/4	3/4	4/4	4	1	V65/ii					c	III		V65/ii		V		65		ii			Mm7	1	0	4, 1, -2, 0		0.0	4.0	0	2	0.0	0.0	0.375	0.0
32	31	0	0	4/4	4	1	ii					c	III		ii		ii							m	1	0	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	1.875	0.0
32	31	1/4	1/4	4/4	4	1	V2/ii					c	III		V2/ii		V		2		ii			Mm7	1	0	-2, 0, 4, 1		0.0	-2.0	0	2	0.0	0.0	0.375	0.0
32	31	1/2	1/2	4/4	4	1	ii6					c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1.0	-4.0	0	3	0.0	0.0	0.5	0.0
32	31	3/4	3/4	4/4	4	1	V65/ii					c	III		V65/ii		V		65		ii			Mm7	1	0	4, 1, -2, 0		0.0	4.0	0	2	0.0	0.0	0.375	0.0
33	32	0	0	4/4	4	1	ii					c	III		ii		ii							m	1	0	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	0.75	0.0
33	32	1/4	1/4	4/4	4	1	V65/ii					c	III		V65/ii		V		65		ii			Mm7	1	0	4, 1, -2, 0		0.0	4.0	0	3	0.0	0.0	0.875	0.0
33	32	1/2	1/2	4/4	4	1	ii					c	III		ii		ii							m	1	0	-1, -4, 0		-1.0	-1.0	0	3	0.0	0.0	0.5	0.0
33	32	3/4	3/4	4/4	4	1	ii6					c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1.0	-4.0	0	3	0.0	0.0	0.625	0.0
34	33	0	0	4/4	4	1	V(94)					c	III		V(94)		V			94				M	1	0	-2, -3, -1	0	-2.0	-2.0	2	4	0.3333333333333333	0.25	1.5	0.14285714285714285
34	33	1/2	1/2	4/4	4	1	V\\					c	III		V		V						\\	M	1	0	-2, 2, -1		-2.0	-2.0	1	2	0.3333333333333333	0.125	0.375	0.25
34	33	3/4	3/4	4/4	4	1	V43					c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	0	3	0.0	0.0	0.5	0.0
35	34	0	0	4/4	4	1	I	-0.197348	-0.822543	/		c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	7	0.0	0.0	1.25	0.0
35	34	1/2	1/2	4/4	4	1	V2(6)	0.0986739	-0.921217	/		c	III		V2(6)		V		2	6				Mm7	1	0	-4, -2, 2, 1		-2.0	-4.0	0	2	0.0	0.0	0.25	0.0
35	34	3/4	3/4	4/4	4	1	V2	0.197348	-0.921217	/		c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2.0	-4.0	2	12	0.14285714285714285	0.0	1.875	0.0
36	35	1/2	1/2	4/4	4	1	I6	0.0986739	-3.36718	/		c	III		I6		I		6					M	1	0	1, -2, -3		-3.0	1.0	1	4	0.2	0.125	0.625	0.16666666666666666
36	35	3/4	3/4	4/4	4	1	I	-0.0986739	-2.44232	/		c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	5	0.0	0.0	0.75	0.0
37	36	0	0	4/4	4	1	V65	0.0476681	-2.39131	/		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2.0	2.0	0	8	0.0	0.0	1.5	0.0
37	36	1/2	1/2	4/4	4	1	I(4)	-0.146342	-2.39131	/		c	III		I(4)		I			4				M	1	0	-3, -4, -2		-3.0	-3.0	0	2	0.0	0.0	0.25	0.0
37	36	3/4	3/4	4/4	4	1	I	0.0476681	-2.34364	/		c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	3	11	0.21428571428571427	0.125	1.75	0.06666666666666667
38	37	1/2	1/2	4/4	4	1	V	-0.146342	-2.83368	/		c	III		V		V							M	1	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	0.625	0.16666666666666666
38	37	3/4	3/4	4/4	4	1	V2	-0.253942	-4.06757	/		c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2.0	-4.0	1	4	0.2	0.125	0.625	0.16666666666666666
39	38	0	0	4/4	4	1	I6	0	-5.82	/		c	III		I6		I		6					M	1	0	1, -2, -3		-3.0	1.0	0	9	0.0	0.0	1.75	0.0
39	38	1/2	1/2	4/4	4	1	V64(+2)	-2.12316	-5.82486	/		c	III		V64(+2)		V		64	+2				M	1	0	-1, -2, 2	0	-2.0	-1.0	0	3	0.0	0.0	0.5	0.0
39	38	3/4	3/4	4/4	4	1	V43	0	-5.82	/		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.75	0.0
40	39	0	0	4/4	4	1	I(4)	0.262569	-5.82	/		c	III		I(4)		I			4				M	1	0	-3, -4, -2		-3.0	-3.0	1	3	0.25	0.125	0.625	0.16666666666666666
40	39	1/4	1/4	4/4	4	1	I	0	-5.82	/		c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
40	39	1/2	1/2	4/4	4	1	V(+2)/vi	-3.30391	-5.82	/		c	III		V(+2)/vi		V			+2	vi			M	1	0	1, 5, 2	-4	1.0	1.0	1	3	0.25	0.25	0.5	0.3333333333333333
40	39	3/4	3/4	4/4	4	1	V7/vi	0	-5.82	/		c	III		V7/vi		V		7		vi			Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
41	40	0	0	4/4	4	1	vi	0.292684	-5.82	/		c	III		vi		vi							m	1	0	0, -3, 1		0.0	0.0	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
41	40	1/2	1/2	4/4	4	1	V7(+9)					c	III		V7(+9)		V		7	+9				Mm7	1	0	-2, 2, -1, -4	0	-2.0	-2.0	3	3	0.5	0.5	0.5	0.5
41	40	3/4	3/4	4/4	4	1	V7					c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	5	0	1.0	0.75	0.0	1.0
42	41	0	0	4/4	4	1	V	-0.0986739	-2.42	/		c	III		V		V							M	1	0	-2, 2, -1		-2.0	-2.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
42	41	1/4	1/4	4/4	4	1	V2	0	-2.41787	/		c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2.0	-4.0	2	3	0.4	0.25	0.5	0.3333333333333333
42	41	1/2	1/2	4/4	4	1	V64	0	-2.42	/		c	III		V64		V		64					M	1	0	-1, -2, 2		-2.0	-1.0	2	3	0.4	0.25	0.5	0.3333333333333333
42	41	3/4	3/4	4/4	4	1	V65	0	-2.42	/		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2.0	2.0	2	4	0.3333333333333333	0.25	0.75	0.25
43	42	0	0	4/4	4	1	I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	13	0.0	0.0	2.75	0.0
43	42	1/2	1/2	4/4	4	1	V(6)	0	-3.52252	/		c	III		V(6)		V			6				M	1	0	-2, 2, 1		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
43	42	3/4	3/4	4/4	4	1	V7					c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	5	0.0	0.0	1.0	0.0
44	43	0	0	4/4	4	1	I(94)	0	-4.14009	/		c	III		I(94)		I			94				M	1	0	-3, -4, -2	-1	-3.0	-3.0	5	11	0.3125	0.0	2.0	0.0
44	43	1/2	1/2	4/4	4	1	I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	12	0.0	0.0	2.0	0.0
45	44	0	0	4/4	4	1	V65					c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2.0	2.0	0	13	0.0	0.0	2.75	0.0
45	44	1/2	1/2	4/4	4	1	I(94)	-0.1076	-4.0888	/		c	III		I(94)		I			94				M	1	0	-3, -4, -2	-1	-3.0	-3.0	1	1	0.5	0.125	0.125	0.5
45	44	3/4	3/4	4/4	4	1	I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.125	0.875	0.125
46	45	0	0	4/4	4	1	V(64)	0	-3.76287	/		c	III		V(64)		V			64				M	1	0	-2, -3, 1		-2.0	-2.0	6	10	0.375	0.0	2.0	0.0
46	45	1/2	1/2	4/4	4	1	V					c	III		V		V							M	1	0	-2, 2, -1		-2.0	-2.0	1	4	0.2	0.125	0.875	0.125
46	45	3/4	3/4	4/4	4	1	V2					c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2.0	-4.0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
47	46	0	0	4/4	4	1	I6					c	III		I6		I		6					M	1	0	1, -2, -3		-3.0	1.0	0	9	0.0	0.0	1.875	0.0
47	46	1/2	1/2	4/4	4	1	V64					c	III		V64		V		64					M	1	0	-1, -2, 2		-2.0	-1.0	2	3	0.4	0.25	0.75	0.25
47	46	3/4	3/4	4/4	4	1	V43	0	-3.13144	/		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	2	3	0.4	0.25	0.5	0.3333333333333333
48	47	0	0	4/4	4	1	I(4)					c	III		I(4)		I			4				M	1	0	-3, -4, -2		-3.0	-3.0	1	4	0.2	0.125	1.125	0.1
48	47	1/4	1/4	4/4	4	1	I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	2	2	0.5	0.25	0.625	0.2857142857142857
48	47	1/2	1/2	4/4	4	1	#viio6(6)/vi					c	III		#viio6(6)/vi		#vii	o	6	6	vi			o	1	0	2, 1, 5		5.0	2.0	2	3	0.4	0.25	0.75	0.25
48	47	3/4	3/4	4/4	4	1	#viio6/vi	0	-2.98025	/		c	III		#viio6/vi		#vii	o	6		vi			o	1	0	2, -1, 5		5.0	2.0	2	3	0.4	0.25	0.5	0.3333333333333333
49	48	0	0	4/4	4	1	vi	0.197348	-2.98853	/		c	III		vi		vi							m	1	0	0, -3, 1		0.0	0.0	2	11	0.15384615384615385	0.25	1.75	0.125
49	48	1/2	1/2	4/4	4	1	V7/V	0	-1.41459	/		c	III		V7/V		V		7		V			Mm7	1	0	-1, 3, 0, -3		-1.0	-1.0	2	11	0.15384615384615385	0.25	1.75	0.125
50	49	0	0	4/4	4	1	V(9)	-2.36817	-2.59867	/		c	III		V(9)		V			9				M	1	0	-2, 2, -1	0	-2.0	-2.0	0	7	0.0	0.0	1.0	0.0
50	49	1/4	1/4	4/4	4	1	V[V6					c	III	V	V6		V		6					M	1	0	2, -1, -2		-2.0	2.0	6	15	0.2857142857142857	0.6875	2.1875	0.2391304347826087
51	50	1/4	1/4	4/4	4	1	viio64/V	-2.07215	-2.20398	/		c	III	V	viio64/V		vii	o	64		V			o	1	0	-3, 3, 0		3.0	-3.0	7	11	0.3888888888888889	0.75	1.5625	0.32432432432432434
52	51	1/16	1/16	4/4	4	1	viio6					c	III	V	viio6		vii	o	6					o	1	0	-1, -4, 2		2.0	-1.0	6	8	0.42857142857142855	0.5625	0.875	0.391304347826087
52	51	3/4	3/4	4/4	4	1	I					c	III	V	I		I							M	1	0	-3, 1, -2		-3.0	-3.0	5	6	0.45454545454545453	0.3125	0.9375	0.25
53	52	1/4	1/4	4/4	4	1	V7]	0.146342	-4.27607	/		c	III	V	V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	5	13	0.2777777777777778	0.3125	1.9375	0.1388888888888889
54	53	0	0	4/4	4	1	I					c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.0	0.0
54	53	1/4	1/4	4/4	4	1	I6					c	III		I6		I		6					M	1	0	1, -2, -3		-3.0	1.0	0	8	0.0	0.0	2.0	0.0
54	53	3/4	3/4	4/4	4	1	V43	-0.878052	-2.5	/		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.5	0.0
54	53	7/8	7/8	4/4	4	1	I	0.585368	-2.5	/		c	III		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	0.5	0.0
55	54	0	0	4/4	4	1	V6					c	III		V6		V		6					M	1	0	2, -1, -2		-2.0	2.0	0	5	0.0	0.0	1.0	0.0
55	54	1/4	1/4	4/4	4	1	V43					c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2.0	-1.0	0	4	0.0	0.0	1.25	0.0
55	54	1/2	1/2	4/4	4	1	V7					c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	3	0.0	0.0	0.75	0.0
