"chord"	"altchord"	"measure"	"beat"	"totbeat"	"timesig"	"op"	"no"	"mov"	"length"	"global_key"	"local_key"	"pedal"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
"I\\\\"	""	"20"	"1.0"	"39.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"I"	""	""	""	""	true
"V"	""	"21"	"1.0"	"41.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"V"	""	""	""	""	false
"I"	""	"22"	"1.0"	"43.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"I"	""	""	""	""	false
"V43"	""	"23"	"1.0"	"45.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	"23"	"2.0"	"46.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"I"	""	"I"	""	""	""	""	false
"V6"	""	"24"	"1.0"	"47.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"V"	""	"6"	""	""	false
"V/vi"	""	"25"	"1.0"	"49.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"V"	""	""	""	"vi"	false
"vi"	""	"26"	"1.0"	"51.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"I"	""	"vi"	""	""	""	""	false
"V43/vi"	""	"27"	"1.0"	"53.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"I"	""	"V"	""	"43"	""	"vi"	false
"vi"	""	"27"	"2.0"	"54.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"I"	""	"vi"	""	""	""	""	false
"V6/vi"	""	"28"	"1.0"	"55.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"I"	""	"V"	""	"6"	""	"vi"	false
"V.ii"	""	"28"	"2.0"	"56.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"ii"	""	""	""	""	false
"V43"	""	"29"	"1.0"	"57.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"29"	"2.0"	"58.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"V6"	""	"30"	"1.0"	"59.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"6"	""	""	false
"i"	""	"30"	"2.0"	"60.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"i"	""	""	""	""	false
"V43"	""	"31"	"1.0"	"61.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"43"	""	""	false
"i"	""	"31"	"2.0"	"62.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"i"	""	""	""	""	false
"V"	""	"32"	"1.0"	"63.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	""	""	""	false
"i"	""	"32"	"2.0"	"64.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"i"	""	""	""	""	false
"V"	""	"33"	"1.0"	"65.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	""	""	""	false
"i"	""	"33"	"2.0"	"66.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"i"	""	""	""	""	false
"V"	""	"34"	"1.0"	"67.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"V"	""	""	""	""	false
"V\\\\"	""	"35"	"1.0"	"69.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"V"	""	""	""	""	true
"I"	""	"36"	"1.0"	"71.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"36"	"2.0"	"72.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"37"	"1.0"	"73.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"viio7"	""	"37"	"2.5"	"74.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vii"	"o"	"7"	""	""	false
"I"	""	"38"	"1.0"	"75.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	""	""	""	false
"#viio7/vi"	""	"38"	"1.5"	"75.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"#vii"	"o"	"7"	""	"vi"	false
"vi"	""	"38"	"2.0"	"76.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vi"	""	""	""	""	false
"V65/V"	""	"38"	"2.5"	"76.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"65"	""	"V"	false
"V"	""	"39"	"1.0"	"77.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"V"	""	""	""	""	false
"ii"	""	"40"	"1.0"	"79.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"ii"	""	""	""	""	false
"V2/ii"	""	"40"	"2.0"	"80.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	"ii"	false
"ii6"	""	"41"	"1.0"	"81.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"ii"	""	"6"	""	""	false
"V2"	""	"41"	"2.5"	"82.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"42"	"1.0"	"83.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"ii6"	""	"42"	"1.5"	"83.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"42"	"2.0"	"84.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"42"	"2.5"	"84.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"43"	"1.0"	"85.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"I"	""	""	""	""	true
"I"	""	"44"	"1.0"	"87.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"44"	"2.0"	"88.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"45"	"1.0"	"89.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"V43"	""	"45"	"2.5"	"90.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"43"	""	""	false
"I"	""	"46"	"1.0"	"91.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	""	""	""	false
"V6"	""	"46"	"1.5"	"91.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"6"	""	""	false
"vi7"	""	"46"	"2.0"	"92.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vi"	""	"7"	""	""	false
"V/V"	""	"46"	"2.5"	"92.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	""	""	"V"	false
"V\\\\"	""	"47"	"1.0"	"93.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"V"	""	""	""	""	true
"ii"	""	"48"	"1.0"	"95.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"ii"	""	""	""	""	false
"V2/ii"	""	"48"	"2.0"	"96.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	"ii"	false
"ii6"	""	"49"	"1.0"	"97.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"ii"	""	"6"	""	""	false
"V43/ii"	""	"49"	"2.5"	"98.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"43"	""	"ii"	false
"iii.iv"	""	"50"	"1.0"	"99.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"iv"	""	""	""	""	false
"V43/iv"	""	"50"	"1.5"	"99.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	"43"	""	"iv"	false
".Ger6"	""	"50"	"2.0"	"100.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"iii"	""	"Ger"	""	"6"	""	""	false
"V\\\\"	""	"51"	"1.0"	"101.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"iii"	""	"V"	""	""	""	""	true
"i(+4+2)"	""	"52"	"1.0"	"103.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"+4+2"	""	false
"i"	""	"52"	"1.5"	"103.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	false
"V(64)"	""	"52"	"2.0"	"104.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	""	"64"	""	false
"V7"	""	"52"	"2.5"	"104.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	"7"	""	""	false
"i(+4+2)"	""	"53"	"1.0"	"105.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"+4+2"	""	false
"i\\\\"	""	"53"	"1.5"	"105.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	true
"V(64)"	""	"53"	"2.0"	"106.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	""	"64"	""	false
"V7"	""	"53"	"2.5"	"106.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	"7"	""	""	false
"i(+4+2)"	""	"54"	"1.0"	"107.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"+4+2"	""	false
"i"	""	"54"	"1.5"	"107.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	false
"V.#viio43/ii"	""	"54"	"2.0"	"108.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"55"	"1.0"	"109.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"ii"	""	"6"	""	""	false
"ii"	""	"55"	"1.5"	"109.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"ii"	""	""	""	""	false
"V(64)"	""	"55"	"2.0"	"110.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"55"	"2.5"	"110.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"56"	"1.0"	"111.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	true
"iii.V7"	""	"56"	"2.0"	"112.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"iii"	""	"V"	""	"7"	""	""	false
"i(4+2)"	""	"57"	"1.0"	"113.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"4+2"	""	false
"i"	""	"57"	"1.5"	"113.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	false
"V(64)"	""	"57"	"2.0"	"114.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	""	"64"	""	false
"V7"	""	"57"	"2.5"	"114.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	"7"	""	""	false
"i(4+2)"	""	"58"	"1.0"	"115.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"4+2"	""	false
"i\\\\"	""	"58"	"1.5"	"115.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	true
"V(64)"	""	"58"	"2.0"	"116.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	""	"64"	""	false
"V7"	""	"58"	"2.5"	"116.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"V"	""	"7"	""	""	false
"i(4+2)"	""	"59"	"1.0"	"117.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	"4+2"	""	false
"i"	""	"59"	"1.5"	"117.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"iii"	""	"i"	""	""	""	""	false
"V.#viio43/ii"	""	"59"	"2.0"	"118.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"#vii"	"o"	"43"	""	"ii"	false
"ii6"	""	"60"	"1.0"	"119.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"ii"	""	"6"	""	""	false
"V(64)"	""	"60"	"2.0"	"120.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	""	"64"	""	false
"V7"	""	"60"	"2.5"	"120.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"61"	"1.0"	"121.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	true
"V2"	""	"61"	"2.0"	"122.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"62"	"1.0"	"123.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	"6"	""	""	false
"V65"	""	"62"	"2.0"	"124.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"63"	"1.0"	"125.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"63"	"2.0"	"126.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"64"	"1.0"	"127.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	"6"	""	""	false
"V7"	""	"64"	"2.0"	"128.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"7"	""	""	false
"I"	""	"65"	"1.0"	"129.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"V2"	""	"65"	"2.0"	"130.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"66"	"1.0"	"131.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	"6"	""	""	false
"V65"	""	"66"	"2.0"	"132.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"65"	""	""	false
"I\\\\"	""	"67"	"1.0"	"133.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	true
"V2"	""	"67"	"2.0"	"134.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"2"	""	""	false
"I6"	""	"68"	"1.0"	"135.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"V6/ii"	""	"68"	"2.5"	"136.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"6"	""	"ii"	false
"ii"	""	"69"	"1.0"	"137.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"ii"	""	""	""	""	false
"V6"	""	"69"	"2.0"	"138.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	"6"	""	""	false
"V7"	""	"70"	"1.0"	"139.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"V65"	""	"70"	"2.5"	"140.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"71"	"1.0"	"141.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	""	""	""	false
"V2/IV"	""	"71"	"1.5"	"141.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"2"	""	"IV"	false
"IV6"	""	"71"	"2.0"	"142.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"IV"	""	"6"	""	""	false
"I6"	""	"71"	"2.5"	"142.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"IV"	""	"72"	"1.0"	"143.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"IV"	""	""	""	""	false
"V43"	""	"72"	"1.5"	"143.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"43"	""	""	false
"I6"	""	"72"	"2.0"	"144.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"V65"	""	"72"	"2.5"	"144.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"65"	""	""	false
"I"	""	"73"	"1.0"	"145.0"	"2/4"	"18"	"2"	"1"	0.75	"G"	"V"	""	"I"	""	""	""	""	false
"V6/vi"	""	"73"	"1.75"	"145.75"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"6"	""	"vi"	false
"vi"	""	"73"	"2.25"	"146.25"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vi"	""	""	""	""	false
"#vii%7/V"	""	"73"	"2.75"	"146.75"	"2/4"	"18"	"2"	"1"	0.25	"G"	"V"	""	"#vii"	"%"	"7"	""	"V"	false
"V(64)"	""	"74"	"1.0"	"147.0"	"2/4"	"18"	"2"	"1"	0.75	"G"	"V"	""	"V"	""	""	"64"	""	false
"V6/vi"	""	"74"	"1.75"	"147.75"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"6"	""	"vi"	false
"vi"	""	"74"	"2.25"	"148.25"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vi"	""	""	""	""	false
"#vii%7/V"	""	"74"	"2.75"	"148.75"	"2/4"	"18"	"2"	"1"	0.25	"G"	"V"	""	"#vii"	"%"	"7"	""	"V"	false
"V(64)"	""	"75"	"1.0"	"149.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"V"	""	""	"64"	""	false
"V[V7"	""	"75"	"2.0"	"150.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	"V"	"V"	""	"7"	""	""	false
"#viio7/V"	""	"75"	"2.5"	"150.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	"V"	"#vii"	"o"	"7"	""	"V"	false
"V(64)]"	""	"76"	"1.0"	"151.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	"V"	"V"	""	""	"64"	""	false
"I"	""	"76"	"1.5"	"151.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	""	""	""	false
"V65"	""	"76"	"2.0"	"152.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"65"	""	""	false
"#viio65/V"	""	"76"	"2.5"	"152.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"#vii"	"o"	"65"	""	"V"	false
"V(64)"	""	"77"	"1.0"	"153.0"	"2/4"	"18"	"2"	"1"	1.5	"G"	"V"	""	"V"	""	""	"64"	""	false
"V"	""	"77"	"2.5"	"154.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	""	""	""	false
"I"	""	"78"	"1.0"	"155.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"V"	""	"I"	""	""	""	""	false
"ii65"	""	"78"	"2.0"	"156.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"ii"	""	"65"	""	""	false
"V7"	""	"78"	"2.5"	"156.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"I6"	""	"79"	"1.0"	"157.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"I"	""	"6"	""	""	false
"I"	""	"79"	"1.5"	"157.5"	"2/4"	"18"	"2"	"1"	2.0	"G"	"V"	""	"I"	""	""	""	""	false
"vi"	""	"80"	"1.5"	"159.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"vi"	""	""	""	""	false
"ii65"	""	"80"	"2.0"	"160.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"ii"	""	"65"	""	""	false
"V7"	""	"80"	"2.5"	"160.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"V"	""	"V"	""	"7"	""	""	false
"I\\\\"	""	"81"	"1.0"	"161.0"	"2/4"	"18"	"2"	"1"	4.0	"G"	"V"	""	"I"	""	""	""	""	true
"v.VI"	""	"83"	"1.0"	"165.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"VI"	""	""	""	""	false
"ii65"	""	"83"	"2.0"	"166.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"v"	""	"ii"	""	"65"	""	""	false
"V7"	""	"83"	"2.5"	"166.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"v"	""	"V"	""	"7"	""	""	false
"i6"	""	"84"	"1.0"	"167.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"i"	""	"6"	""	""	false
"i"	""	"84"	"2.0"	"168.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"i"	""	""	""	""	false
"VI"	""	"85"	"1.0"	"169.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"VI"	""	""	""	""	false
"ii65"	""	"85"	"2.0"	"170.0"	"2/4"	"18"	"2"	"1"	0.5	"G"	"v"	""	"ii"	""	"65"	""	""	false
"V7"	""	"85"	"2.5"	"170.5"	"2/4"	"18"	"2"	"1"	0.5	"G"	"v"	""	"V"	""	"7"	""	""	false
"i\\\\"	""	"86"	"1.0"	"171.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"v"	""	"i"	""	""	""	""	true
"V"	""	"87"	"1.0"	"173.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"v"	""	"V"	""	""	""	""	false
"i"	""	"88"	"1.0"	"175.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"v"	""	"i"	""	""	""	""	false
"V43"	""	"89"	"1.0"	"177.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"V"	""	"43"	""	""	false
"i"	""	"89"	"2.0"	"178.0"	"2/4"	"18"	"2"	"1"	1.0	"G"	"v"	""	"i"	""	""	""	""	false
"V"	""	"90"	"1.0"	"179.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"v"	""	"V"	""	""	""	""	false
".bIII.V"	""	"91"	"1.0"	"181.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"bIII"	""	"V"	""	""	""	""	false
"I"	""	"92"	"1.0"	"183.0"	"2/4"	"18"	"2"	"1"	2.0	"G"	"bIII"	""	"I"	""	""	""	""	false
