mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
29	29	84	1.0	0	0	3/4	4	1	#viio/V	Eb	I		#viio/V		#vii	o			V			o	0	0	6, 3, 0		6	6
29	29	85	1.0	1/4	1/4	3/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	29	86	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	87	1.0	0	0	3/4	4	1	I(9+74)	Eb	I		I(9+74)		I			9+74				M	0	0	0, -1, 1	2, 5	0	0
30	30	88	1.0	1/4	1/4	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
30	30	89	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	90	1.0	0	0	3/4	4	1	I(9+74)	Eb	I		I(9+74)		I			9+74				M	0	0	0, -1, 1	2, 5	0	0
31	31	91	1.0	1/4	1/4	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
31	31	92	1.0	1/2	1/2	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	32	93	1.0	0	0	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	94	1.0	1/4	1/4	3/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
32	32	95	1.0	1/2	1/2	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
33	33	96	1.0	0	0	3/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
33	33	97	1.0	1/4	1/4	3/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
33	33	98	1.0	1/2	1/2	3/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
34	34	99	1.0	0	0	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
34	34	100	1.0	1/4	1/4	3/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
34	34	101	1.0	1/2	1/2	3/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
35	35	102	1.0	0	0	3/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	35	103	1.0	1/4	1/4	3/4	4	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
35	35	104	1.0	1/2	1/2	3/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	105	1.0	0	0	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	106	1.0	1/4	1/4	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
36	36	107	1.0	1/2	1/2	3/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
37	37	108	1.0	0	0	3/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	109	1.0	1/4	1/4	3/4	4	1	V7/vi	Eb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
37	37	110	0.5	1/2	1/2	3/4	4	1	vi(9+#74)	Eb	I		vi(9+#74)		vi			9+#74				m	0	0	3, 2, 4	5, 8	3	3
37	37	221/2	0.5	5/8	5/8	3/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
38	38	111	1.0	0	0	3/4	4	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	38	112	1.0	1/4	1/4	3/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	38	113	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	114	1.0	0	0	3/4	4	1	I(9+74)	Eb	I		I(9+74)		I			9+74				M	0	0	0, -1, 1	2, 5	0	0
39	39	115	1.0	1/4	1/4	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
39	39	116	1.0	1/2	1/2	3/4	4	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	40	117	3.0	0	0	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	120	1.0	0	0	3/4	4	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
41	41	121	2.0	1/4	1/4	3/4	4	1	@none	Eb	I		@none		@none							m	0	0				
42	42	123	3.0	0	0	3/4	4	1	bVI.I	Eb	bVI		I		I							M	0	0	0, 4, 1		0	0
43	43	126	3.0	0	0	3/4	4	1	ii65	Eb	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
44	44	129	3.0	0	0	3/4	4	1	V	Eb	bVI		V		V							M	0	0	1, 5, 2		1	1
45	45	132	2.0	0	0	3/4	4	1	V65/vi	Eb	bVI		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
45	45	134	1.0	1/2	1/2	3/4	4	1	vi	Eb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
46	46	135	2.0	0	0	3/4	4	1	V6/vi	Eb	bVI		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
46	46	137	1.0	1/2	1/2	3/4	4	1	vi	Eb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
47	47	138	0.5	0	0	3/4	4	1	iv.i	Eb	iv		i		i							m	0	1	0, -3, 1		0	0
47	47	277/2	0.5	1/8	1/8	3/4	4	1	i64	Eb	iv		i64		i		64					m	0	1	1, 0, -3		0	1
47	47	139	2.0	1/4	1/4	3/4	4	1	iv6	Eb	iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
48	48	141	1.0	0	0	3/4	4	1	V\\	Eb	iv		V		V						\\	M	0	1	1, 5, 2		1	1
48	48	142	2.0	1/4	1/4	3/4	4	1	iv6	Eb	iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
49	49	144	1.0	0	0	3/4	4	1	V\\	Eb	iv		V		V						\\	M	0	1	1, 5, 2		1	1
49	49	145	1.0	1/4	1/4	3/4	4	1	I.I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	146	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	147	1.0	0	0	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	148	0.5	1/4	1/4	3/4	4	1	V64(+6)	Eb	I		V64(+6)		V		64	+6				M	0	0	2, 1, 5	4	1	2
50	50	297/2	0.5	3/8	3/8	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	50	149	1.0	1/2	1/2	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	150	2.0	0	0	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
51	51	152	1.0	1/2	1/2	3/4	4	1	#vii%7/V	Eb	I		#vii%7/V		#vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
52	52	153	1.0	0	0	3/4	4	1	V\\	Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
52	52	154	1.0	1/4	1/4	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	155	0.5	1/2	1/2	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	311/2	0.5	5/8	5/8	3/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	156	1.0	0	0	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	157	1.0	1/4	1/4	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	53	158	1.0	1/2	1/2	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
54	54	159	1.0	0	0	3/4	4	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	160	1.0	1/4	1/4	3/4	4	1	#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
54	54	161	0.5	1/2	1/2	3/4	4	1	vi(6)	Eb	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
54	54	323/2	0.5	5/8	5/8	3/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
55	55	162	1.0	0	0	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	163	1.0	1/4	1/4	3/4	4	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
55	55	164	0.5	1/2	1/2	3/4	4	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
55	55	329/2	0.5	5/8	5/8	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	165	1.0	0	0	3/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	56	166	1.0	1/4	1/4	3/4	4	1	vi7	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
56	56	167	1.0	1/2	1/2	3/4	4	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
57	57	168	1.0	0	0	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
57	57	169	1.0	1/4	1/4	3/4	4	1	vi7	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
57	57	170	1.0	1/2	1/2	3/4	4	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	171	2.0	0	0	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
58	58	173	1.0	1/2	1/2	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	59	174	2.0	0	0	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
59	59	176	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	177	1.0	0	0	3/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
60	60	178	1.0	1/4	1/4	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	60	179	0.5	1/2	1/2	3/4	4	1	V(6)	Eb	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
60	60	359/2	0.5	5/8	5/8	3/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
61	61	180	2.0	0	0	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
61	61	182	1.0	1/2	1/2	3/4	4	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	183	0.5	0	0	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
62	62	367/2	1.5	1/8	1/8	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	185	1.0	1/2	1/2	3/4	4	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	63	186	1.0	0	0	3/4	4	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	187	0.5	1/4	1/4	3/4	4	1	IV6(2)	Eb	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
63	63	375/2	0.5	3/8	3/8	3/4	4	1	iv6	Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
63	63	188	0.3333333333333428	1/2	1/2	3/4	4	1	V(+6)	Eb	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
63	63	565/3	0.6666666666666572	7/12	7/12	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	189	1.0	0	0	3/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
64	64	190	1.0	1/4	1/4	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
64	64	191	1.0	1/2	1/2	3/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	192	0.5	0	0	3/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
65	65	385/2	1.5	1/8	1/8	3/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	194	1.0	1/2	1/2	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
66	66	195	1.0	0	0	3/4	4	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
66	66	196	2.0	1/4	1/4	3/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
