mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
152	152	598	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
153	153	600	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
153	153	601	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
153	153	602	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
153	153	603	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
154	154	604	2.0	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
154	154	606	2.0	1/2	1/2	2/2	4	1		V2	D	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
155	155	608	1.0	0	0	2/2	4	1		i6	D	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
155	155	609	1.0	1/4	1/4	2/2	4	1		@none	D	iii		@none		@none							m	0	1				
155	155	610	1.0	1/2	1/2	2/2	4	1		i	D	iii		i		i							m	0	1	0, -3, 1		0	0
155	155	611	1.0	3/4	3/4	2/2	4	1		It6	D	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
156	156	612	0.33333333333337123	0	0	2/2	4	1		V\\	D	iii		V		V						\\	M	0	1	1, 5, 2		1	1
156	156	1837/3	15.666666666666629	1/12	1/12	2/2	4	1		V	D	iii		V		V							M	0	1	1, 5, 2		1	1
160	160	628	8.0	0	0	2/2	4	1		I.V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
162	162	636	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
163	163	640	4.0	0	0	2/2	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
164	164	644	4.0	0	0	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
165	165	648	4.0	0	0	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
166	166	652	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
167	167	656	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	168	660	4.0	0	0	2/2	4	1		#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
169	169	664	4.0	0	0	2/2	4	1		vi\\	D	I		vi		vi						\\	m	0	0	3, 0, 4		3	3
170	170	668	4.0	0	0	2/2	4	1		V2/IV	D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
171	171	672	4.0	0	0	2/2	4	1		V65/IV	D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
172	172	676	4.0	0	0	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
173	173	680	4.0	0	0	2/2	4	1		viio6/IV	D	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
174	174	684	4.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
175	175	688	4.0	0	0	2/2	4	1		#viio65/V	D	I		#viio65/V		#vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
176	176	692	4.0	0	0	2/2	4	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
177	177	696	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
178	178	700	4.0	0	0	2/2	4	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
179	179	704	4.0	0	0	2/2	4	1		#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
180	180	708	4.0	0	0	2/2	4	1		viio65	D	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
181	181	712	0.5	0	0	2/2	4	1		I6(42)	D	I		I6(42)		I		6	42				M	0	0	-1, 1, 2		0	-1
181	181	1425/2	3.5	1/8	1/8	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
182	182	716	4.0	0	0	2/2	4	1		ii%65	D	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
183	183	720	4.0	0	0	2/2	4	1		#viio7/V	D	I		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
184	184	724	2.0	0	0	2/2	4	1		V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
184	184	726	10.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
187	187	736	6.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	742	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
189	189	744	2.0	0	0	2/2	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
189	189	746	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	190	748	0.5	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
190	190	1497/2	7.5	1/8	1/8	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	192	756	4.0	0	0	2/2	4	1		V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
193	193	760	4.0	0	0	2/2	4	1		V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
194	194	764	4.0	0	0	2/2	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
195	195	768	4.0	0	0	2/2	4	1		viio2/vi	D	I		viio2/vi		vii	o	2		vi			o7	0	0	-8, 1, -2, -5		1	-8
196	196	772	4.0	0	0	2/2	4	1		viio43/vi	D	I		viio43/vi		vii	o	43		vi			o7	0	0	-5, -8, 1, -2		1	-5
197	197	776	12.0	0	0	2/2	4	1		bIII.viio	D	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
200	200	788	4.0	0	0	2/2	4	1		V7	D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
201	201	792	4.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
202	202	796	4.0	0	0	2/2	4	1		V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
203	203	800	2.0	0	0	2/2	4	1		I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
203	203	802	2.0	1/2	1/2	2/2	4	1		V6	D	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
204	204	804	2.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
204	204	806	2.0	1/2	1/2	2/2	4	1		V	D	bIII		V		V							M	0	0	1, 5, 2		1	1
205	205	808	4.0	0	0	2/2	4	1		vi	D	bIII		vi		vi							m	0	0	3, 0, 4		3	3
206	206	812	4.0	0	0	2/2	4	1		V2/vi	D	bIII		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
207	207	816	2.0	0	0	2/2	4	1		vi6	D	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
207	207	818	2.0	1/2	1/2	2/2	4	1		i.ii%43	D	i		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
208	208	820	2.0	0	0	2/2	4	1		V(64)	D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
208	208	822	2.0	1/2	1/2	2/2	4	1		V	D	i		V		V							M	0	1	1, 5, 2		1	1
209	209	824	2.0	0	0	2/2	4	1		I.I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
209	209	826	4.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
210	210	830	2.0	1/2	1/2	2/2	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
211	211	832	4.0	0	0	2/2	4	1		#viio6/ii	D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
212	212	836	4.0	0	0	2/2	4	1		#viio7/V	D	I		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
213	213	840	1.0	0	0	2/2	4	1		V(42)	D	I		V(42)		V			42				M	0	0	3, 0, 2		1	3
213	213	841	7.0	1/4	1/4	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
215	215	848	6.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
216	216	854	2.0	1/2	1/2	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
217	217	856	8.0	0	0	2/2	4	1		#viio65/ii	D	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
219	219	864	4.0	0	0	2/2	4	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
220	220	868	4.0	0	0	2/2	4	1		#viio7/V	D	I		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
221	221	872	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
222	222	876	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
223	223	880	2.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
223	223	882	2.0	1/2	1/2	2/2	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
224	224	884	1.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
224	224	885	1.0	1/4	1/4	2/2	4	1		I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
224	224	886	1.0	1/2	1/2	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
224	224	887	1.0	3/4	3/4	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
225	225	888	4.0	0	0	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
226	226	892	2.0	0	0	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
226	226	894	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	227	896	2.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
227	227	898	2.0	1/2	1/2	2/2	4	1		V7/IV	D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
228	228	900	1.0	0	0	2/2	4	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
228	228	901	1.0	1/4	1/4	2/2	4	1		V43/IV	D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
228	228	902	1.0	1/2	1/2	2/2	4	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
228	228	903	1.0	3/4	3/4	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
229	229	904	4.0	0	0	2/2	4	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
230	230	908	2.0	0	0	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
230	230	910	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
231	231	912	1.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
231	231	913	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	232	916	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
232	232	917	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
233	233	920	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
233	233	921	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	234	924	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
234	234	925	3.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	235	928	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
235	235	929	1.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
235	235	930	1.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
235	235	931	1.0	3/4	3/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	236	932	1.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
236	236	933	1.0	1/4	1/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	236	934	1.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
236	236	935	1.0	3/4	3/4	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
237	237	936	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
238	238	940	4.0	0	0	2/2	4	1		bIII.v6	D	bIII		v6		v		6					m	0	0	-2, 2, 1		1	-2
239	239	944	4.0	0	0	2/2	4	1		V6	D	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
240	240	948	4.0	0	0	2/2	4	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
241	241	952	8.0	0	0	2/2	4	1		iv.V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
243	243	960	4.0	0	0	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
244	244	964	4.0	0	0	2/2	4	1		V43	D	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
245	245	968	4.0	0	0	2/2	4	1		i6	D	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
246	246	972	4.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
247	247	976	4.0	0	0	2/2	4	1		V(64)	D	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
248	248	980	4.0	0	0	2/2	4	1		V7	D	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
249	249	984	4.0	0	0	2/2	4	1		bII.I	D	bII		I		I							M	0	0	0, 4, 1		0	0
250	250	988	4.0	0	0	2/2	4	1		V2	D	bII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
251	251	992	1.0	0	0	2/2	4	1		I6	D	bII		I6		I		6					M	0	0	4, 1, 0		0	4
251	251	993	1.0	1/4	1/4	2/2	4	1		I+6	D	bII		I+6		I	+	6					+	0	0	4, 8, 0		0	4
251	251	994	2.0	1/2	1/2	2/2	4	1		#vo6	D	bII		#vo6		#v	o	6					o	0	0	5, 2, 8		8	5
252	252	996	1.0	0	0	2/2	4	1		I+	D	bII		I+		I	+						+	0	0	0, 4, 8		0	0
252	252	997	1.0	1/4	1/4	2/2	4	1		I	D	bII		I		I							M	0	0	0, 4, 1		0	0
252	252	998	2.0	1/2	1/2	2/2	4	1		V	D	bII		V		V							M	0	0	1, 5, 2		1	1
253	253	1000	4.0	0	0	2/2	4	1		I	D	bII		I		I							M	0	0	0, 4, 1		0	0
254	254	1004	3.0	0	0	2/2	4	1		viio(4)	D	bII		viio(4)		vii	o		4				o	0	0	5, 4, -1		5	5
254	254	1007	1.0	3/4	3/4	2/2	4	1		viio	D	bII		viio		vii	o						o	0	0	5, 2, -1		5	5
255	255	1008	2.0	0	0	2/2	4	1		I.V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
255	255	1010	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
256	256	1012	2.0	0	0	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
256	256	1014	2.0	1/2	1/2	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
257	257	1016	4.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
258	258	1020	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
259	259	1024	4.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
260	260	1028	4.0	0	0	2/2	4	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
261	261	1032	2.0	0	0	2/2	4	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
261	261	1034	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
262	262	1036	2.0	0	0	2/2	4	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
262	262	1038	2.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
263	263	1040	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
264	264	1044	4.0	0	0	2/2	4	1		#viio7/V	D	I		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
265	265	1048	8.0	0	0	2/2	4	1		V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
267	267	1056	8.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
269	269	1064	4.0	0	0	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
270	270	1068	4.0	0	0	2/2	4	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
271	271	1072	4.0	0	0	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
