mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	21	31	0.25	1/4	1/4	3/8	4	1	IV6		Ab	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	21	125/4	0.25	5/16	5/16	3/8	4	1	V6		Ab	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
22	22	63/2	0.5	0	0	3/8	4	1	I]		Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
22	22	32	0.5	1/8	1/8	3/8	4	1	ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	22	65/2	0.5	1/4	1/4	3/8	4	1	V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
23	23	33	1.5	0	0	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	69/2	1.0	0	0	3/8	4	1	I\\		Ab	I		I		I						\\	M	0	0	0, 4, 1		0	0
24	24	71/2	0.5	1/4	1/4	3/8	4	1	i.i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
25	25	36	0.5	0	0	3/8	4	1	iv%43		Ab	i		iv%43		iv	%	43					%7	0	1	-7, -3, -1, -4		-1	-7
25	25	73/2	1.0	1/8	1/8	3/8	4	1	i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
26	26	75/2	0.5	0	0	3/8	4	1	i(9)		Ab	i		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
26	26	38	3.0	1/8	1/8	3/8	4	1	i\\		Ab	i		i		i						\\	m	0	1	0, -3, 1		0	0
28	28	41	0.5	1/8	1/8	3/8	4	1	V		Ab	i		V		V							M	0	1	1, 5, 2		1	1
28	28	83/2	0.5	1/4	1/4	3/8	4	1	bIII.iii		Ab	bIII		iii		iii							m	0	0	4, 1, 5		4	4
29	29	42	1.5	0	0	3/8	4	1	V2		Ab	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	87/2	1.0	0	0	3/8	4	1	I6		Ab	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	89/2	0.5	1/4	1/4	3/8	4	1	V65/iv		Ab	bIII		V65/iv		V		65		iv			Mm7	0	0	4, 1, -2, 0		0	4
31	31	45	1.0	0	0	3/8	4	1	iv		Ab	bIII		iv		iv							m	0	0	-1, -4, 0		-1	-1
31	31	46	1.0	1/4	1/4	3/8	4	1	V(b64)		Ab	bIII		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
32	32	47	1.5	1/8	1/8	3/8	4	1	Ger6		Ab	bIII		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
33	33	97/2	1.5	1/8	1/8	3/8	4	1	viio65/V		Ab	bIII		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
34	34	50	0.5	1/8	1/8	3/8	4	1	V(64)		Ab	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
34	34	101/2	0.5	1/4	1/4	3/8	4	1	V7		Ab	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	51	1.5	0	0	3/8	4	1	I\\		Ab	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
36	36	105/2	1.5	0	0	3/8	4	1	I[viio7		Ab	bIII	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
37	37	54	0.5	0	0	3/8	4	1	I(9)		Ab	bIII	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
37	37	109/2	1.0	1/8	1/8	3/8	4	1	I		Ab	bIII	I	I		I							M	0	0	0, 4, 1		0	0
38	38	111/2	1.5	0	0	3/8	4	1	viio7		Ab	bIII	I	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
39	39	57	1.25	0	0	3/8	4	1	I]		Ab	bIII	I	I		I							M	0	0	0, 4, 1		0	0
39	39	233/4	0.25	5/16	5/16	3/8	4	1	V/IV		Ab	bIII		V/IV		V				IV			M	0	0	0, 4, 1		0	0
40	40	117/2	1.5	0	0	3/8	4	1	#viio7/ii		Ab	bIII		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
41	41	60	1.5	0	0	3/8	4	1	V65/ii		Ab	bIII		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
42	42	123/2	3.5	0	0	3/8	4	1	ii		Ab	bIII		ii		ii							m	0	0	2, -1, 3		2	2
44	44	65	1.0	1/8	1/8	3/8	4	1	#viio7/vi		Ab	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
45	45	66	0.5	0	0	3/8	4	1	#viio7(4)/vi		Ab	bIII		#viio7(4)/vi		#vii	o	7	4	vi			o7	0	0	8, 0, 2, -1		8	8
45	45	133/2	1.0	1/8	1/8	3/8	4	1	#viio7/vi		Ab	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
46	46	135/2	0.5	0	0	3/8	4	1	#viio7(4)/vi		Ab	bIII		#viio7(4)/vi		#vii	o	7	4	vi			o7	0	0	8, 0, 2, -1		8	8
46	46	68	0.5	1/8	1/8	3/8	4	1	V7/vi		Ab	bIII		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
46	46	137/2	1.0	1/4	1/4	3/8	4	1	V65/vi		Ab	bIII		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
47	47	139/2	1.0	1/8	1/8	3/8	4	1	i.i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
48	48	141/2	0.5	0	0	3/8	4	1	i64(9)		Ab	i		i64(9)		i		64	9				m	0	1	1, 0, -3	2	0	1
48	48	71	0.5	1/8	1/8	3/8	4	1	viio/V		Ab	i		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
48	48	143/2	0.5	1/4	1/4	3/8	4	1	Ger6		Ab	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
49	49	72	1.0	0	0	3/8	4	1	V\\		Ab	i		V		V						\\	M	0	1	1, 5, 2		1	1
49	49	73	3.0	1/4	1/4	3/8	4	1	#viio7		Ab	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
51	51	76	2.0	1/4	1/4	3/8	4	1	V2		Ab	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
53	53	78	0.5	0	0	3/8	4	1	I.vi6		Ab	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
53	53	157/2	0.25	1/8	1/8	3/8	4	1	V6(2)		Ab	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
53	53	315/4	0.25	3/16	3/16	3/8	4	1	V6		Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
53	53	79	0.5	1/4	1/4	3/8	4	1	V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
54	54	159/2	1.0	0	0	3/8	4	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
54	54	161/2	0.5	1/4	1/4	3/8	4	1	V/ii		Ab	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
55	55	81	1.0	0	0	3/8	4	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
55	55	82	0.5	1/4	1/4	3/8	4	1	V/ii		Ab	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
56	56	165/2	1.5	0	0	3/8	4	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
57	57	84	2.0	0	0	3/8	4	1	V/vi		Ab	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
58	58	86	1.5	1/8	1/8	3/8	4	1	ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
59	59	175/2	3.0	1/8	1/8	3/8	4	1	V65/V		Ab	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
61	61	181/2	1.0	1/8	1/8	3/8	4	1	V7(4)		Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
62	62	183/2	1.5	0	0	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	93	1.5	0	0	3/8	4	1	@none		Ab	I		@none		@none							m	0	0				
64	64	189/2	1.0	0	0	3/8	4	1	I[I		Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
64	64	191/2	0.1666666666666714	1/4	1/4	3/8	4	1	IV(9)		Ab	I	I	IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
64	64	287/3	0.1666666666666572	7/24	7/24	3/8	4	1	IV6		Ab	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
64	64	575/6	0.1666666666666714	1/3	1/3	3/8	4	1	I64		Ab	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
65	65	96	0.5	0	0	3/8	4	1	vii%7/V		Ab	I	I	vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
65	65	193/2	0.5	1/8	1/8	3/8	4	1	#viio2/vi		Ab	I	I	#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
65	65	97	0.5	1/4	1/4	3/8	4	1	I]		Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
66	66	195/2	0.5	0	0	3/8	4	1	IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
66	66	98	0.5	1/8	1/8	3/8	4	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
66	66	197/2	0.5	1/4	1/4	3/8	4	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
67	67	99	1.5	0	0	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	201/2	1.5	0	0	3/8	4	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
69	69	102	1.0	0	0	3/8	4	1	#viio65/vi		Ab	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
69	69	103	0.5	1/4	1/4	3/8	4	1	VI6/vi	IV6	Ab	I		VI6/vi		VI		6		vi			M	0	0	3, 0, -1		-1	3
70	70	207/2	0.5	0	0	3/8	4	1	V65/vi		Ab	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
70	70	104	0.5	1/8	1/8	3/8	4	1	vi	ii/V	Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
70	70	209/2	0.1666666666666714	1/4	1/4	3/8	4	1	V(64)/V		Ab	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
70	70	314/3	0.3333333333333286	7/24	7/24	3/8	4	1	V7/V		Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
71	71	105	0.5	0	0	3/8	4	1	V(94#7)		Ab	I		V(94#7)		V			94#7				M	0	0	1, 0, 2	3, 6	1	1
71	71	211/2	1.0	1/8	1/8	3/8	4	1	V\\		Ab	I		V		V						\\	M	0	0	1, 5, 2		1	1
72	72	213/2	0.5	0	0	3/8	4	1	V2		Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	107	0.5	1/8	1/8	3/8	4	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	215/2	0.5	1/4	1/4	3/8	4	1	V43		Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
73	73	108	1.3333333333333286	0	0	3/8	4	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
73	73	328/3	0.1666666666666714	1/3	1/3	3/8	4	1	vi64		Ab	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
74	74	219/2	0.5	0	0	3/8	4	1	V2/IV		Ab	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
74	74	110	0.5	1/8	1/8	3/8	4	1	IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
74	74	221/2	0.5	1/4	1/4	3/8	4	1	V64/IV		Ab	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
75	75	111	1.5	0	0	3/8	4	1	IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
76	76	225/2	1.5	0	0	3/8	4	1	V7/ii		Ab	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
77	77	114	1.5	0	0	3/8	4	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
78	78	231/2	1.0	0	0	3/8	4	1	ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
78	78	233/2	0.5	1/4	1/4	3/8	4	1	V2		Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	117	0.25	0	0	3/8	4	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	469/4	0.125	1/16	1/16	3/8	4	1	IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
79	79	939/8	0.125	3/32	3/32	3/8	4	1	IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
79	79	235/2	0.5	1/8	1/8	3/8	4	1	V(64)		Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	79	118	0.5	1/4	1/4	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	237/2	0.5	0	0	3/8	4	1	I[I		Ab	I	I	I		I							M	0	0	0, 4, 1		0	0
80	80	119	1.0	1/8	1/8	3/8	4	1	IV		Ab	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
81	81	120	0.5	0	0	3/8	4	1	V2(4)		Ab	I	I	V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
81	81	241/2	1.0	1/8	1/8	3/8	4	1	V2		Ab	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
82	82	243/2	0.5	0	0	3/8	4	1	I6		Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
82	82	122	1.0	1/8	1/8	3/8	4	1	IV		Ab	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
83	83	123	0.5	0	0	3/8	4	1	V2(4)		Ab	I	I	V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
83	83	247/2	1.0	1/8	1/8	3/8	4	1	V2		Ab	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	249/2	0.5	0	0	3/8	4	1	I6]		Ab	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
84	84	125	0.5	1/8	1/8	3/8	4	1	ii65		Ab	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
84	84	251/2	2.0	1/4	1/4	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	255/2	0.5	0	0	3/8	4	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
86	86	128	1.0	1/8	1/8	3/8	4	1	V7/IV		Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
87	87	129	1.5	0	0	3/8	4	1	IV.I		Ab	IV		I		I							M	0	0	0, 4, 1		0	0
88	88	261/2	1.5	0	0	3/8	4	1	V65		Ab	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
89	89	132	1.5	0	0	3/8	4	1	V43		Ab	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	90	267/2	1.5	0	0	3/8	4	1	I		Ab	IV		I		I							M	0	0	0, 4, 1		0	0
91	91	135	2.75	0	0	3/8	4	1	vi		Ab	IV		vi		vi							m	0	0	3, 0, 4		3	3
92	92	551/4	0.25	5/16	5/16	3/8	4	1	V6		Ab	IV		V6		V		6					M	0	0	5, 2, 1		1	5
93	93	138	3.0	0	0	3/8	4	1	V65		Ab	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
95	95	141	1.5	0	0	3/8	4	1	I		Ab	IV		I		I							M	0	0	0, 4, 1		0	0
96	96	285/2	1.5	0	0	3/8	4	1	V65		Ab	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	97	144	1.5	0	0	3/8	4	1	V43		Ab	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
98	98	291/2	0.5	0	0	3/8	4	1	V65		Ab	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	98	146	0.75	1/8	1/8	3/8	4	1	I6		Ab	IV		I6		I		6					M	0	0	4, 1, 0		0	4
98	98	587/4	0.25	5/16	5/16	3/8	4	1	V65/vi		Ab	IV		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
99	99	147	1.25	0	0	3/8	4	1	vi6		Ab	IV		vi6		vi		6					m	0	0	0, 4, 3		3	0
99	99	593/4	0.25	5/16	5/16	3/8	4	1	V/vi		Ab	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
100	100	297/2	0.25	0	0	3/8	4	1	I.V/ii		Ab	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
100	100	595/4	0.75	1/16	1/16	3/8	4	1	ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
100	100	299/2	0.5	1/4	1/4	3/8	4	1	viio/iii		Ab	I		viio/iii		vii	o			iii			o	0	0	2, -1, -4		2	2
101	101	150	0.5	0	0	3/8	4	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	101	301/2	0.5	1/8	1/8	3/8	4	1	V(64)		Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
101	101	151	0.5	1/4	1/4	3/8	4	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	303/2	0.5	0	0	3/8	4	1	I\\		Ab	I		I		I						\\	M	0	0	0, 4, 1		0	0
102	102	152	2.0	1/8	1/8	3/8	4	1	i.i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
103	103	154	0.25	1/4	1/4	3/8	4	1	V65		Ab	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
103	103	617/4	0.25	5/16	5/16	3/8	4	1	i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
104	104	309/2	0.5	0	0	3/8	4	1	V(64)		Ab	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
104	104	155	0.5	1/8	1/8	3/8	4	1	V		Ab	i		V		V							M	0	1	1, 5, 2		1	1
104	104	311/2	0.5	1/4	1/4	3/8	4	1	i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
105	105	156	0.5	0	0	3/8	4	1	iv6		Ab	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
105	105	313/2	0.5	1/8	1/8	3/8	4	1	V(64)		Ab	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
105	105	157	0.5	1/4	1/4	3/8	4	1	iv7		Ab	i		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
106	106	315/2	1.5	0	0	3/8	4	1	V		Ab	i		V		V							M	0	1	1, 5, 2		1	1
107	107	159	1.5	0	0	3/8	4	1	i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
108	108	321/2	1.0	0	0	3/8	4	1	V6		Ab	i		V6		V		6					M	0	1	5, 2, 1		1	5
108	108	323/2	0.5	1/4	1/4	3/8	4	1	VI6/#vi		Ab	i		VI6/#vi		VI		6		#vi			M	0	1	3, 0, -1		-1	3
109	109	162	1.0	0	0	3/8	4	1	V6/#vi		Ab	i		V6/#vi		V		6		#vi			M	0	1	8, 5, 4		4	8
109	109	163	0.5	1/4	1/4	3/8	4	1	VI6/#vi		Ab	i		VI6/#vi		VI		6		#vi			M	0	1	3, 0, -1		-1	3
110	110	327/2	1.0	0	0	3/8	4	1	V6/#vi		Ab	i		V6/#vi		V		6		#vi			M	0	1	8, 5, 4		4	8
110	110	329/2	4.5	1/4	1/4	3/8	4	1	@none		Ab	i		@none		@none							m	0	1				
113	113	169	0.1666666666666572	1/4	1/4	3/8	4	1	bVI6		Ab	i		bVI6		bVI		6					M	0	1	-7, -10, -11		-11	-7
